video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"fqgnYmXnqvI","【안지영】슬의부터 그남기, 쀼의세계까지 섭렵한 집순이🏡 달달쟁이 안지영 토크 모음.ZIP  Bolbbalgan4 - Ahn Ji-Young  | 라디오스타 | TVPP","2020-05-18T15:00:22Z","UC1cWTErb7vw_UmmuB0dYgsQ","TV-People","24","20.20.05","MBC|people|TVPP|celeb|song|music|television|drama|entertainment|variety|show|actor|actress|배우|드라마|연기|예능|쇼|코미디|개그|가수|노래|KPOP|K-pop","210181","2170","61","415","https://i.ytimg.com/vi/fqgnYmXnqvI/default.jpg","False","False","#안지영 #볼빨간사춘기 #라디오스타 #TVPP"
"_49F2Y9ewYw","[관종의 삶 71화] 우울증을 앓고 있는 전신문신녀 가격만 5,000만원","2020-05-18T11:08:36Z","UCIs6AoWiNrN3P7fQqsxNncA","최홍철","1","20.20.05","최홍철|김은빈|관종의삶|김재석|전신문신|우울증","753599","6688","515","296","https://i.ytimg.com/vi/_49F2Y9ewYw/default.jpg","False","False","ssyensi2@naver.com관종의 삶 출연 및 제보광고 비지니스 문의"
"a35sCUH4UBQ","KIM WOO SEOK (김우석) ‘적월 (赤月) (Red Moon)’ Teaser Ⅰ","2020-05-19T15:00:00Z","UC36pAgTYO6M-xFXVhp5paPA","TOP MEDIA","10","20.20.05","김우석|KIMWOOSEOK|1ST DESIRE GREED|적월|赤月|Red Moon|티저|Teaser|SOLO|솔로|SOLO ALBUM|솔로 앨범","75588","19603","71","1307","https://i.ytimg.com/vi/a35sCUH4UBQ/default.jpg","False","False","KIM WOO SEOK (김우석) ‘적월 (赤月) (Red Moon)’ Teaser ⅠKIM WOO SEOK (김우석) SOLO ALBUM '1ST DESIRE [GREED]' TITLE '적월 (赤月) (Red Moon)’ Teaser Ⅰ김우석 Official instagram | http://instagram.com/woo.ddadda김우석 Official witter | https://twitter.com/KWS_official_"
"VPSWxBSo_EQ","[T:TIME] ‘세계가 불타버린 밤, 우린... (Can't You See Me?)' stage @Media Showcase #TTCAM - TXT (투모로우바이투게더)","2020-05-19T03:00:07Z","UCtiObj3CsEAdNU6ZPWDsddQ","TOMORROW X TOGETHER OFFICIAL","10","20.20.05","투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트엔터테인먼트|빅히트","709062","159213","310","5777","https://i.ytimg.com/vi/VPSWxBSo_EQ/default.jpg","False","False","Connect with TOMORROW X TOGETHER:https://ibighit.com/txthttps://twitter.com/TXT_bighit https://twitter.com/TXT_membershttps://www.facebook.com/TXT.bighithttps://www.instagram.com/txt_bighithttps://channels.vlive.tv/BA18A3https://www.tiktok.com/@txt.bighitent https://weverse.onelink.me/qt3S/8e901222https://www.weibo.com/TXTbighithttp://i.youku.com/txtbighit"
"z-r6bjQhElg","[ 이게 2편이고 ] - 【 지누 】","2020-05-18T18:02:51Z","UCJGww2K__Q3y-MtDi0XWH2w","YouTube지누","20","20.20.05","인디게임|인디|공포게임|공포|스팀게임|스팀|호러게임|호러|코믹|병맛|아프리카tv|지누|트위치|스트리머|트위치TV|다음팟|카카오TV|김진우","195611","4227","34","504","https://i.ytimg.com/vi/z-r6bjQhElg/default.jpg","False","False","▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒­­­­­­­­­▒▒▒구독하기 링크 ▶ https://goo.gl/g9xpHg지누 개인방송국 ▶ https://www.twitch.tv/jinu6734▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒­­­­­­­­­▒▒▒"
"C4bUrP_Pkfs","DAY6 performs You Were Beautiful (예뻤어) & Time of Our Life (한 페이지가 될 수 있게) 🎸🥁💥","2020-05-19T02:00:08Z","UCZW5lIUz93q_aZIkJPAC0IQ","88rising","24","20.20.05","88rising|day6|you were beautiful|time of our life|live|studio|asia rising forever|jae|zombie|the book of us|the demon","145838","34649","61","2949","https://i.ytimg.com/vi/C4bUrP_Pkfs/default.jpg","False","False","DAY6 performing You Were Beautiful (예뻤어) & Time of our Life (한 페이지가 될 수 있게) live in studio. Congrats to DAY6 on their new album The Book of Us : The Demon !!iTunes & Apple Music : https://apple.co/2YR7QCfSpotify : https://spoti.fi/2YR5OSDFollow DAY6https://www.youtube.com/channel/UCp-pqXsizklX3ZHvLxXyhxwhttps://twitter.com/day6officialhttps://www.instagram.com/day6kilogramhttps://www.facebook.com/day6officialFollow 88rising http://youtube.com/88rising http://instagram.com/88rising http://twitter.com/88rising http://facebook.com/88rising"
"Qy32KvAD2_U","[충격단독] 계수기도 직접 샀습니다!","2020-05-19T11:22:44Z","UC0M-_02RJqMlGTKUjF1WhJg","가로세로연구소","25","20.20.05","[none]","279320","29201","824","614","https://i.ytimg.com/vi/Qy32KvAD2_U/default.jpg","False","False","가로세로연구소 구독 후원 방법정기구독 후원 ARS 1877-0665기업은행 655-026629-01-014 (예금주 : (주)가로세로연구소)국민은행 465101-01-273030 (예금주 : (주)가로세로연구소)농협 301-0237-9687-51 (예금주 : (주)가로세로연구소)신한은행 140-012-467674 (예금주 : (주)가로세로연구소)우리은행 1005-903-621647 (예금주 : (주)가로세로연구소)하나은행 155-910040-33004 (예금주 : (주)가로세로연구소)투네이션 기부 : https://toon.at/donate/hoverlabPaypal (해외거주자용) : https://paypal.me/hoverlabUSA Citi Bank : Account Number (9250716923), Routing Number (254070116), SWIFT Code (CITI US 33), Account Title (Hover Lab Co.), Address (14028 Marblestone Dr., Clifton, VA, USA 20124)CANADA Shinhan Bank : Account Number (700000149910), Institution Number (355), Transit Number (08101), SWIFT Code (SHBKCATTXXX), Account Title (Hover Lab Co.), Address (14028 Marblestone Dr., Clifton, VA, USA 20124)홈페이지 가입 : http://www.hoverlab2018.com유튜브 멤버십 가입: https://www.youtube.com/channel/UC0M-_02RJqMlGTKUjF1WhJg/join"
"59qGZfQL4HE","거대한 거미가 있는 의문의 세계에 갇힌 소년, 림보 게임스토리 리뷰","2020-05-19T13:42:50Z","UC3LNd5iXQZ8WinaOpfwXveA","온다람","20","20.20.05","게임스토리|게임 스토리|림보 게임|림보 게임스토리|림보게임 스토리|림보 스토리|림보 엔딩|림보 해석|림보 리뷰|공포게임 스토리|공포게임스토리|공포게임 스토리 리뷰|공포게임 스토리리뷰|공포게임 스토리 해석|공포게임 스토리해석|공포게임 스토리 요약|공포게임스토리 요약|공포게임스토리 무비|공포게임 스토리 무비|게임스토리 읽어주는|게임 스토리 읽어주는|게임 스토리 정리|게임스토리 정리|게임스토리 해석|게임 스토리 해석|게임스토리 무비|게임 스토리 무비|게임스토리 요약|게임 스토리 요약|게임스토리 리뷰|게임 스토리 리뷰|인사이드 림보 스토리|인사이드 림보 해석|게임 해석","50986","1562","13","415","https://i.ytimg.com/vi/59qGZfQL4HE/default.jpg","False","False","오늘의 게임스토리는 심오한 분위기와 매력적인 퍼즐로 좋은 평가를 받고있는 게임인 림보의 스토리를 준비했습니다 :)저번에 영상으로 다뤘던 인사이드의 전작인 만큼 정해진 스토리가 없기때문에 리뷰 부분의 해석은 여러가지 해석 중 하나로 봐주시면 좋겠습니다!독특한 퍼즐게임을 좋아하시거나 심오한 분위기의 게임을 좋아하신다면 직접 플레이를 즐기시며 여러분들만의 해석을 해보시는 걸 추천드리는 게임입니다 게임 제목 : LIMBO가격 : 10,500원한글 : 게임 내 지원평가 : 매우 긍정적 (93%)플레이타임 : 2시간#게임스토리 #게임스토리리뷰 #림보게임스토리 #림보스토리"
"XCpX3fc3btU","변태쌤 참교육하기ㅋㅋㅋ(feat.찐따에서 상남자 되다)","2020-05-19T01:26:30Z","UCJundLkbjldzL60kFfKm1vQ","급식왕","23","20.20.05","급식왕|두더지|급식걸즈|발가락쌤|징징이|학교|웃긴영상|재밌는영상|학교영상|시트콤|드라마|급식게임즈|급식커플|이계인|코미디|개그|참교육|보물섬|도티|흔한남매|상남자","637084","10766","1028","4333","https://i.ytimg.com/vi/XCpX3fc3btU/default.jpg","False","False","#급식왕 #참교육#꿀팁비즈니스 메일 E-MAIL(BUSINESS) : schoolfoodking@sandboxnetwork.net급식게임즈 채널 링크https://www.youtube.com/channel/UCCWHOI_Xth7mINE98Nprz6A급식걸즈 채널 링크https://www.youtube.com/channel/UCGS6cF75ZieNdszK_3BrQZQ급식커플 채널 링크https://www.youtube.com/channel/UCEDR6NjX2VL5S3DJ1ENRIYw급식왕과 소통하실 분들은 인스타 https://www.instagram.com/schoolfoodking/틱톡 아이디 schoolfoodkinghttp://vt.tiktok.com/d69rtD/ 페이스북https://www.facebook.com/profile.php?id=100040932466628"
"vIqp0RRedHU","[5/18]허연식,최배근,안진걸,박연미,신장식,양지열,신유진,류밀희│김어준의 뉴스공장","2020-05-18T01:41:55Z","UC5HSw5OY2vfVFSihpiB-AVQ","TBS 시민의방송","25","20.20.05","TBS|김어준|뉴스공장|코로나|클럽코로나|압구정클럽|긴급재난재원금|5.18|광주민주화운동|민주화운동|포스트코로나","525355","29256","832","944","https://i.ytimg.com/vi/vIqp0RRedHU/default.jpg","False","False","-5월18일(월) 김어준의 뉴스공장-◎ 1부[이 정도는 알아야 할 아침 뉴스]- 류밀희 기자 (TBS)◎ 2부[인터뷰 제1공장]5·18 조사위 본격 진상조사 “책임자 역 추적해 실체적 진실 밝힐 것”– 허연식 조사2과장 (5.18민주화운동진상규명조사위원회)[인터뷰 제2공장]美 노동유연성 역효과, 韓 경기선행지수 나홀로 상승- 최배근 교수 (건국대 경제학과)◎ 3부[인터뷰 제3공장]'긴급재난지원금' 사용법 총정리 지원금 취지에 맞는 사용처 확대 필요해- 안진걸 소장 (민생경제연구소)- 박연미 경제평론가◎ 4부[인터뷰 제4 장]한국판 홀로코스트 법안 필요성 & 정경심 교수, 공무집행방해 성립 요인은?- 신장식 변호사- 양지열 변호사- 신유진 변호사----------------------------------------------▶TBS 유튜브 구독 http://j.mp/MyLoveTBS▶TBS 페이스북 https://facebook.com/mylovetbs▶TBS 카카오스토리 https://story.kakao.com/ch/seoultbs▶TBS 인스타그램 https://instagram.com/seoultbstv▶TBS 트위터 https://twitter.com/seoultbstv▶TBS 홈페이지 http://tbs.seoul.kr/▶TBS 유튜브 커뮤니티 http://bit.ly/2EaWnQp"
"9x71E_1ZSC8","[부모교육] '어리광' 받아주면 아이의 스트레스 해소된다?! 가장 보통의 가족(normalfamily) 4회","2020-05-16T11:38:52Z","UCe8HrlhMkYlQ_61EjrrQlHw","JTBC Culture","24","20.20.05","가장보통의가족|가족|심리|상담|소통|박선주|강레오|부모교육|정상퇴행|어리광|스트레스|건강|보통 가족|멘토|강성진|하하|장성규|한고은|오은영|normalfamily|Haha|Jang Sung-kyu|Han Go-eun|Kang Leo|Park Sun-Joo|Kang Sung-jin","35509","175","6","15","https://i.ytimg.com/vi/9x71E_1ZSC8/default.jpg","False","False","박선주와 다르게 강레오에게 보이는에이미의 행동은 어리광을 부리는 일종의 정상퇴행!따라서, 부모가 가끔 어리광을 받아주면 내 아이는 스트레스가 해소된다는 오은영 멘토"
"LLaYMmb39Mg","[선공개] ‘트로트계 BTS’ 장민호, 별거 안해도 빠져드는 일상♥ (ft. 빨강 사랑)ㅣ미운 우리 새끼(Woori)ㅣSBS ENTER.","2020-05-17T00:00:05Z","UCmjNKt6kITwaZTqvWuaSPLg","SBS Entertainment","24","20.20.05","sbs|20200517|장민호|장민호예능|장민호미우새|장민호일상|장민호빨강사랑|미우새선공개|미운우리새끼선공개|미운우리새끼190회예고|미운우리새끼예고|미우새190회예고|미우새예고","586233","7187","240","694","https://i.ytimg.com/vi/LLaYMmb39Mg/default.jpg","False","False","예　능 | 미운 우리 새끼 190회본방송 | 5월 17일 일요일 오후 9시 5분SBS 일요일 예능 ‘미운 우리 새끼’☞ 일요일 밤 9시 05분 본 방송#미운우리새끼 #장민호미우새 #장민호일상▶ Hompage : https://www.sbs.co.kr/tv/enter▶ Subscribe SBS Entertainment : https://bit.ly/2SpOhMC"
"vvukIb1I8dQ","[병맛노래] 막장드라마 송","2020-05-17T11:12:18Z","UCWhiqHa4dVohOTSUQwK-l2g","빨간내복야코","24","20.20.05","#병맛노래|#병맛송|#웃긴노래","298702","6931","167","2225","https://i.ytimg.com/vi/vvukIb1I8dQ/default.jpg","False","False","안녕하세요!병맛노래를 만들고 있는 빨간내복야코입니다재미있으셨다면 구독 한번 부탁드립니다!작곡 / 작사 / 노래 : 빨간내복야코믹스 / 마스터링 / 편집 : 하몽그림 : 빨간내복야코, 부비야코 페이스북 https://www.facebook.com/yacotop1야코 인스타그램 https://www.instagram.com/redpajamayaco/"
"qdJ3fcnMQdw","수능 1등급 못맞은 97%는 거지가 되는 미래","2020-05-19T11:18:41Z","UCpCiIDf9UrfRqte55FHWlYQ","드림텔러(DreamTeller)","1","20.20.05","[none]","134471","1446","45","162","https://i.ytimg.com/vi/qdJ3fcnMQdw/default.jpg","False","False","#3% #넷플릭스 #추천드라마"
"_DJILL6-How","맞다 너 아이돌이었지...","2020-05-19T11:10:27Z","UCu9BCtGIEr73LXZsKmoujKw","보겸 BK","24","20.20.05","보겸|bokyem|엘린|츄정|선물|리액션|춤|댄스|커버|일상|데일리|daily|브이로그|VLOG|합방|여캠|별풍|BJ","1732932","28888","967","9153","https://i.ytimg.com/vi/_DJILL6-How/default.jpg","False","False","보겸TV 유튜브 구독하기 :: https://goo.gl/08r0gG보겸TV의 달달한 영상을 바로바로 시청하시려면 구독은 필수!보겸의 배틀그라운드 영상 모음 :: https://goo.gl/HE4cFd보겸의 오버워치 영상 모음 :: https://goo.gl/tSbgv0보겸의 롤 하이라이트 모음 :: http://goo.gl/It3CHa보겸의 보슐랭가이드/먹방 모음 :: https://goo.gl/em8WLQ보겸의 착불택배 개봉기 모음 :: https://goo.gl/o5nTzd보겸의 원피스 대백과사전 모음 ::  http://goo.gl/Psk9Uq보겸의 클래시로얄 모음 :: https://goo.gl/7wFF3D보겸이 아프리카TV 방송국 :: http://afreeca.com/bokyem123보겸이 인스타그램 :: https://www.instagram.com/great_bk보겸이 페이스북  :: https://www.facebook.com/gbk123456다양한 콘텐츠로 여러분을 찾아 뵙겠습니다!광고&섭외 문의는 bokyem123@naver.com로 문의주세요."
"OCeCbJLuMR4","5년 뒷바라지한 고시생 남친이 20살 연상 아줌마와 바람났을 때 참교육하는 법","2020-05-19T08:00:22Z","UCpcft4FJXgUjnxWoQYsl7Ug","고몽","1","20.20.05","고몽|리뷰|소개|드라마|박서준|이태원클라쓰|쌈마이웨이|KBS|drama|k-drama|parkseojun","122215","1686","36","232","https://i.ytimg.com/vi/OCeCbJLuMR4/default.jpg","False","False","다음주는 고백부부 - 추노 - 태조왕건(궁예나옴) 순으로 진행하겠습니다본 영상은 KBS드라마클래식 채널과 고몽의 콜라보 영상입니다. KBS드라마클래식 바로가기 : http://www.youtube.com/c/kbsdramaclassic 모든 영상은 유튜브 KBS드라마클래식 멤버쉽 가입하시면 전편 감상가능하며다음주는 고백부부 - 추노 - 태조왕건(궁예나옴) 순으로 진행하겠습니다#KBS드라마클래식 #쌈마이웨이 #박서준김지원"
"brMgImJH8I4","※레전드 주의※ 모비딕의 전설 필라테스 여신들과 함께한 당일치기 ★이벤트있음★ [상준아 모하니] 35회","2020-05-19T09:30:11Z","UCOYO0zRXyktKXovYoPpmd2A","상준아 모하니","22","20.20.05","모비딕|SBS|Mobidic|상모|상준아 모하니|이상준|주간이상준|모비딕 상준아모하니|상준아모하니 필라테스|이상준 필라테스|필라테스 이상준|필라테스 이가영|리엘 필라테스|리엘 필라테스 이가영|필라테스 홈트|필라테스 강사|필라테스 다이어트|필라테스 브이로그|필라테스 미녀강사|필라테스 스트레칭|필라테스 모델|필라테스 옷|필라테스 코어|필라테스 체험|필라테스 초보|필라테스 연예인|필라테스 여신|엠티 장기자랑|엠티 게임|엠티 술|필라테스 레전드|필라테스 효과|필라테스|이상준 필라테스 강사|이상준 필라테스 모비딕|필라테스 자격증|필라테스 몸|필라테스 복근|필라테스 하체|필라요정|필라테스 상의|필라테스 복장|이상준 미녀강사|이상준 미녀|이상준 필라테스 황아영|모비딕 필라테스|필라테스 음악|필라테스 운동복|필라테스 몸변화|필라테스 전후","99872","1637","58","312","https://i.ytimg.com/vi/brMgImJH8I4/default.jpg","False","False","모비딕에서 133만 조회수를 기록한 전설의 ★필라요정 이즈 컴백★﻿여신들이 이상준에게 연락한 이유는...? 상준아 모하니 오늘은 MC 봐라필라테스 미녀 강사들과 함께한 레전드 당일치기!! ※댓글 추첨※♥※ 본 촬영은 코로나19 바이러스 확산 방지를 위한 체온 측정, 손 소독 등 개인위생과 공공보건에 유의하여 진행되었습니다. ※#상준아모하니 #이상준 #필라테스강사★홍보, PPL 문의 환영★상모 이메일 💌 ssang_mmo@daum.net상모 인스타 💌 ssang_mmo"
"Hb3lqo4Ay5s","효녀 탄생","2020-05-19T02:51:06Z","UCUj6rrhMTR9pipbAWBAMvUQ","침착맨","17","20.20.05","[none]","300243","4995","52","982","https://i.ytimg.com/vi/Hb3lqo4Ay5s/default.jpg","False","False","엄마 곤장 치고 아빠 주리 트는 효녀 이소영(노래는 제가 튼 거 아니라 민속촌에서 튼 겁니다)"
"zNcBlNOPSxM","킹기훈이랑 끝장 보겠습니다","2020-05-18T12:00:38Z","UCIA-LPHNERP2MDUQpp2RVHg","케이","24","20.20.05","케이|케튜브|킹기훈|리액션|별풍선","370754","5783","326","743","https://i.ytimg.com/vi/zNcBlNOPSxM/default.jpg","False","False","킹기훈 케이 리액션 따라하기 대결ㅋㅋㅋㅋ■아프리카TV: http://afreecatv.com/zpdl1313■페이스북: https://www.facebook.com/junggyu2?fref=ts■인스타그램: wndrb1123□문의: kbj3898@naver.com——————————————————————————————————Music provided by 브금대통령Watch : https://youtu.be/M3j0QKsiIPc"
"raTLMxyop6w","[라디오스타] 안지영이 부르는 'Psycho'♪♬ 20200513","2020-05-13T15:58:59Z","UCiBr0bK06imaMbLc8sAEz0A","MBCentertainment","24","20.20.05","라디오스타|김국진|김구라|안영미|이세돌|이국주|안지영|효정|민현","1351206","53954","464","2149","https://i.ytimg.com/vi/raTLMxyop6w/default.jpg","False","False","★★★More 'Radio Star' clips are available★★★iMBChttp://www.imbc.com/broad/tv/ent/goldfish/vod/WAVVEhttps://www.wavve.com/player/vod?programid=M_1000794100000100000&page=1"
"RZouA0pQ-Ig","[모두의마블X짤툰] 본격 3:3 캐슬파이터","2020-05-16T11:24:18Z","UCc5al0BciX358Rg9YXk1LBg","모두의마블 TV","20","20.20.05","넷마블|넷마블게임즈|netmarble|netmarble games|모두의마블|모두의 마블|모마|modoomarble|modoo marble|모마TV","525174","4693","231","1156","https://i.ytimg.com/vi/RZouA0pQ-Ig/default.jpg","False","False","이 만화는 모마로 웃겨 드립니다.업데이트 기념 접속만해도 6천 다이아 !▼모마TV 구독자님들을 위한 빵빵한 이벤트 진행 중▼**하나*▶ 데니스의 사생활, 모마 핫타임, 모마x짤툰 영상 시청 인증하고 에어팟PRO, 치킨, 다이아 받자! 이벤트 참여는 moma-tv.com으로 고고씽~♬*둘*▶ 구독자 20만명 타이밍을 잡아라 - ! 아이폰 PRO11을 얻을 절호의 기회!*셋*▶ 모두의마블 페이스북 이벤트 게시글에 좋아요 & 댓글 남기면 다이아 그리고 원하는 S+행운템을 얻을 수 있는 찬스!*넷*▶ 모마TV 영상 인증 선물 코드 입력하면 다이아 100% 당첨! 최대 1,000다이아 가져가세요~오늘의 시청 인증 선물 코드는 [SATZZALTOON16] 입니다! 2020/5/31 23:59 까지 입력 가능!자세한 내용은 공식카페 공지를 참고해주세요 (https://cafe.naver.com/momakakao/12300483)#인기영상 12위 #모두의마블 #짤툰 #짤태식 #업데이트 #모두의마블신규맵 #신규맵"
"CxuJQ32ih80","[4K] 언에듀케이티드 키드의 킬링벌스를 라이브로! | 돈벌러가야대, Uneducated Freestyle, 지금, 119 REMIX, Amazing, Make U Dance 등","2020-05-19T09:00:11Z","UCviI9lzTe2pkxJ9M2ArA7WQ","dingo freestyle","10","20.20.05","dingofreestyle|dingo|딩고|딩고프리스타일|딩프|DF|힙합|hiphop","324933","9849","743","4256","https://i.ytimg.com/vi/CxuJQ32ih80/default.jpg","False","False","영앤리치 간지 투표 1위!... 암튼 1위!!언에듀케이티드 키드의 킬링벌스00:11 돈벌러가야대01:19 Uneducated Freestyle02:36 지금03:39 119 REMIX04:15 Amazing05:33 Make U Dance06:05 룰루랄라07:47 Winnin08:57 Rockstar!10:06 트로트랩영앤리치와 딩고의 콜라보 단체곡 '트로트랩' 지금 바로 들으러 가기!💎멜론 : http://kko.to/vfL9vMBDM💎지니 : http://genie.co.kr/Q54HP1💎플로 : http://flomuz.io/s/b.DDkXE💎벅스 : https://m.bugs.co.kr/track/31907535▶딩고프리스타일 (Dingo Freestyle) : http://bit.ly/Dingo__Freestyle▶딩고뮤직 (Dingo Music) : http://bit.ly/Dingo__Music▶일소라 (일반인들의 소름돋는 라이브) : http://bit.ly/ilsoracontact : musicbiz@makeus.com#언에듀케이티드키드 #킬링벌스#딩고프리스타일 #DingoFreestyle"
"rIbn2kwmayc","(신청사연)남편이 나를 시댁에 가지 못하게 했던 이유 벌어지고 있는 충격적인 '짓'들 사연라디오 썰사연라디오 베스트사연 네이트판","2020-05-18T10:13:40Z","UC89UDF53cT8lNlKv-yK1ElA","썰이요","1","20.20.05","[none]","23298","209","35","25","https://i.ytimg.com/vi/rIbn2kwmayc/default.jpg","False","False","본 유튜브 채널에 업로드 되는 대화는 시청자 분들의제보를 운영진들이 직접 재구성하여 업로드 하고 있습니다.영상 내 모든 저작권에 대해서는 본 채널에 귀속되며 2차 제작또는 불펌 등으로 수익창출 시 법적인 책임을 엄중히 묻겠습니다."
"uMtVk9KJzVQ","대형견vs설채현 과연 이 체력싸움의 승자는 누가될 것인가","2020-05-18T10:00:27Z","UCFcqNiSjbOpnYCTCACZ7bhQ","EBS 세나개 x 고부해 - 왜그러냥? 귀엽개!","15","20.20.05","세나개|고부해|강아지|고양이|댕댕이|냥이|dog|cat|왜냥개|강형욱|설채현|나응식|김명철|왜냥개TV|왜냥개tv|왜그러냥귀엽개|왜그러냥귀엽게|세상에나쁜개는없다|고양이를부탁해|설채현수의사|나응식수의사|김명철수의사|냐옹신|냥신|미야옹철|코카시안오브차카|러시아국견|대형견|설레이너|수레이너|설채현트레이너|세나개대형견|세나","31823","458","25","64","https://i.ytimg.com/vi/uMtVk9KJzVQ/default.jpg","False","False","봉황 닮은 눈매현무 같은 발바닥원기 도는 혓바닥화려한 외모로 모두를 긴장하게 만든 그 녀석의 정체는 바로... 코카시안 오브차카 산군!내 8개월 짜리 애교맛을 봐라!!!귀여움 뒤에 드러나는 녀석의 난폭함!천상천하 유아독존 자기밖에 모르는 산군님산군님 버릇 고치러 설쌤이 출두했다!"
"jsr4Y5aoMqE","[최초공개] TXT (투모로우바이투게더) - 세계가 불타버린 밤, 우린... (Can't You See Me?) | TOMORROW X TOGETHER COMEBACKSHOW","2020-05-18T11:19:13Z","UCbD8EppRX3ZwJSou-TVo90A","Mnet K-POP","24","20.20.05","엠넷|mnet|kpop|k-pop|star|program|엠넷 컴백쇼|엠투 컴백쇼|투모로우바이투게더|투모로우바이투게더 컴백쇼|투모로우바이투게더 컴백|TOMORROW X TOGETHER COMEBACKSHOW|TOMORROW X TOGETHER COMEBACK SHOW|TOMORROW X TOGETHER|세계가 불타버린 밤 우린|Can't You See Me?","1730285","256361","1692","7622","https://i.ytimg.com/vi/jsr4Y5aoMqE/default.jpg","False","False","[TOMORROW X TOGETHER COMEBACKSHOW] TXT - Can't You See Me? [투모로우바이투게더 컴백쇼] 투모로우바이투게더 - 세계가 불타버린 밤, 우린...#투모로우바이투게더 #TOMORROW_X_TOGETHER-▶ Mnet 유튜브 구독하기: http://www.youtube.com/subscription_center?add_user=MnetLike Facebook and Twitter for more k-pop newshttps://facebook.com/MnetOfficialhttps://facebook.com/MCOUNTDOWNhttps://twitter.com/MnetKR"
"ZHz7X383WOQ","[놀면 뭐하니?] '휴깡은 있어도 탈깡은 없다' 깡팸들의 주옥같은 댓글들...?! 20200516","2020-05-16T10:28:45Z","UCiBr0bK06imaMbLc8sAEz0A","MBCentertainment","24","20.20.05","깡|토요예능|놀면뭐하니|유재석|비|댄스음악|여름음악|콜라보|혼성그룹|레인","215203","3005","33","286","https://i.ytimg.com/vi/ZHz7X383WOQ/default.jpg","False","False","★★★More 'How Do You Play' clips are available★★★iMBChttp://www.imbc.com/broad/tv/ent/hangoutwithyoo/vod/WAVVEhttps://www.wavve.com/player/vod?contentid=M_1004711100012100000.1&onair=n&order=new&page=2&programid=M_1004711100000100000"
"urgODaJdtek","[놀면 뭐하니?] 직원들의 팩폭이 필요하다?! 꾸안꾸가 너무 어려운 비 ㅠㅠ 20200516","2020-05-16T10:40:23Z","UCiBr0bK06imaMbLc8sAEz0A","MBCentertainment","24","20.20.05","깡|토요예능|놀면뭐하니|유재석|비|댄스음악|여름음악|콜라보|혼성그룹|레인","221930","2351","31","293","https://i.ytimg.com/vi/urgODaJdtek/default.jpg","False","False","★★★More 'How Do You Play' clips are available★★★iMBChttp://www.imbc.com/broad/tv/ent/hangoutwithyoo/vod/WAVVEhttps://www.wavve.com/player/vod?contentid=M_1004711100012100000.1&onair=n&order=new&page=2&programid=M_1004711100000100000"
"8g113TIPCuU","Punch","2020-05-19T08:57:09Z","UCjqYTQjO-JG-8vLlt6-4iyQ","NCT 127 - Topic","10","20.20.05","NCT 127|NCT #127 Neo Zone: The Final Round – The 2nd Album Repackage|Punch","60086","6491","39","233","https://i.ytimg.com/vi/8g113TIPCuU/default.jpg","False","False","Provided to YouTube by SM EntertainmentPunch · NCT 127NCT #127 Neo Zone: The Final Round – The 2nd Album Repackage℗ SM EntertainmentReleased on: 2020-05-19Artist: NCT 127Arranger: AlawnComposer: Dwayne Dem Jointz Abernathy Jr.Arranger: Dwayne Dem Jointz Abernathy Jr.Lyricist: KenzieComposer: KenzieArranger: KenzieComposer: Keynon KC MooreArranger: Ryan S JhunAuto-generated by YouTube."
"nqrucGx2vM0","[장삐쭈 초 단편선] 동창","2020-05-19T07:38:19Z","UChbE5OZQ6dRHECsX0tEPEZQ","장삐쭈","23","20.20.05","장삐쭈|삐쭈|ㅋㅋㅋ|삐쮸|장삐쮸|병맛더빙|더빙|웃긴동영상|꿀잼|신병|초병|장삐쭈 단편선|단편선|창작애니|볼만한 애니|재밌는애니|웃긴애니|볼만한애니|애니추천|만화추천|장비주|초단편선|동창|동창회|소주|술|먹고죽자","694587","21099","1394","7352","https://i.ytimg.com/vi/nqrucGx2vM0/default.jpg","False","False","스튜디오 장삐쭈장삐쭈, 정영준, 안류천, 포포, 윤성원, 허혜원, 정대준"
