,video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description,subscriber_count
113,-mDo82f_yUk,여대생이 야구로 프로야구 신인왕 격파 ㅋㅋㅋ,2020-05-16T01:00:00Z,UC2emKV0kcPDKNl9EtDm4Ubg,프로동네야구 PDB,17,20.18.05,효신대장|이소연|LG정우영|정우영투수|블리츠볼|정우영,218866,1381,39,471,https://i.ytimg.com/vi/-mDo82f_yUk/default.jpg,False,False,"양신, 조라이더 이기고 임창용 투수와도 블리츠볼 대결을 벌였던 PDB효신대장이가 이번에는 지난해 신인왕 정우영 선수와 승부를 결해봅니닼ㅋㅋ 6개월 전에 찍은 걸 이..이제야...ㅋㅋ ㅠ",24.5
114,kjrh2tcfEtY,[완곡ver.] 불어로 듣는 김건모 - 잘못된 만남 (프랑스_조던 람벨토니)│[탑골랩소디(topgoal rhapsody)] 토요일 저녁 7시 40분,2020-05-16T12:45:01Z,UC8_wgZy23gjTNVQeyfwl92g,티캐스트 tcast,1,20.18.05,탑골랩소디|김건모|잘못된만남|조던|아웃사이더|프랑스|kpop|idol|music,36271,597,5,62,https://i.ytimg.com/vi/kjrh2tcfEtY/default.jpg,False,False,프랑스에서 온 조던 람벨토니가 불어로 부른 김건모의 '잘못된 만남'☆글로벌 싱어 프로젝트☆[탑골랩소디 : K-POP도 통역이 되나요?],101.0
115,uyjxNCrV4dQ,"[🔎실검돌] 어느날 갑자기, '깡'고리즘이 날 이곳으로 이끌었다...1일 1깡 l #비(RAIN)",2020-05-12T08:30:10Z,UCPde4guD9yFBRzkxk2PatoA,ALL THE K-POP,24,20.18.05,케이팝|kpop|가수|아이돌|올더케이팝|올케|ALL THE K-POP|allthekpop|비|RAIN|비 주간아|비 주간아이돌|비 깡|RAIN GANG|비 춤|1일 1깡|깡 댓글모음|깡 댓글|GANG|깡 춤|깡 주간아|깡 주간아이돌|깡 안무|깡 댄스커버|깡 따라하기|GANG DANCE COVER|깡 고릴라|깡 나비효과|깡 알고리즘|유튜브 알고리즘|비 알고리즘|비 모자|비 고릴라|비 조명|알고리즘,1178712,10935,265,3061,https://i.ytimg.com/vi/uyjxNCrV4dQ/default.jpg,False,False,"1일 1깡이 여기까지 날 이끌었다 =͟͟͞͞ ( ㅍ_ㅍ)ﾉ진정한 나.비효과..☆ 1일 1깡..★한 번도 안 본 사람은 있어도 한 번만 본 사람은 없다..(by 깡팸)댓글과 함께보는 RAIN(비)의 GANG(깡)!#주간아이돌 #RAIN #깡★All about KPOP! Subscribe now★https://bit.ly/2XR37jVGlobal No.1 KPOP IDOL CHANNEL, ALL THE K-POP! Copyrightⓒ MBC PLUS, All Rights Reserved. ------------------------------------------------------Buy All The K-POP Goods * allthekshop : http://www.allthekshop.com* facebook : http://facebook.com/allthekpop.idol* twitter : https://twitter.com/ALLTHEKPOP* instagram : https://www.instagram.com/allthekpop.official* idolchamp : http://www.idolchamp.co.kr/* mbcplus  : http://www.mbcplus.com/",536.0
116,LHM-uTnB34k,분장 대회.. 역대급 실력자 등장에... !! 😱😱😱,2020-05-16T08:00:07Z,UC9G7V6-HU_Cg7-yWLO1rH6w,PURE.D퓨어디,22,20.18.05,sfx|fx|makeup|halloween|mua|horror|contest|cosplay|환타지|분장|할로윈|공포|호러|납량특집|메이크업|분잔대회|코스프레대회|할로윈분장|할로윈메이크업|체육대회|축제|halloweenmakeup|특수분장,80073,2947,27,695,https://i.ytimg.com/vi/LHM-uTnB34k/default.jpg,False,False,#sfxmakeup #halloween #sfx+ 퓨어디분장배틀시즌3 공지 참여일자: 6월 1일 ~ 6월 7일참여방법: 인스타그램에 #퓨어디분장배틀시즌3 해쉬태그 후 사진을 올려주시면 끝!!(참고로 심사는 메이크업뿐만 아닌 캐릭터의 헤어 메이크업 촬영 렌즈 창작 촬영 등 전체적으로 보며 심사합니다 ) 퓨어디 SNS- 인스타그램 insta: https://www.instagram.com/pure.ddd/ - 페이스북 facebook: https://www.facebook.com/dohyun.kim.s2- 이메일 teenpopk@gmail.com,44.3
117,pFo_fMs5FGc,"ENG)자취생의 간단 요리와 요즘 빠진 음식들,택배 언박싱하고 고양이랑 함께하는 집순이 일상",2020-05-14T03:27:03Z,UCSn90DAxCF3yRs6mFK0-8TA,ondo온도,22,20.18.05,브이로그|vlog|요리|일상|스팸무스비|고양이|집순이,493809,25222,2119,0,https://i.ytimg.com/vi/pFo_fMs5FGc/default.jpg,True,False,instagram :on_do__비지니스 이메일:on_do__@sandboxnetwork.net개인 이메일:on_do__@naver.com촬영:캐논 g7 mk2 & 아이폰11편집:vllo제품정보-믹서기:필립스 미니 블렌더-스팸 커터기:쿠팡 도블레 스팸슬라이서-잠옷:드파운드-법랑 밀크팬:노다호로 밀크팬-컵:이케아-밥 용기:쿠팡 이지앤프리 이지쿡 패밀리 보관용,96.9
118,cqzTKB4Ms2Q,[완곡ver.] 크메르어로 듣는 '이승철 - 그런 사람 또 없습니다' (캄보디아_컨 랏타나)│[탑골랩소디(topgoal rhapsody)] 토요일 저녁 7시 40분,2020-05-09T12:30:04Z,UC8_wgZy23gjTNVQeyfwl92g,티캐스트 tcast,24,20.18.05,탑골랩소디|KPOP|케이팝|음악|가수|그런 사람 또 없습니다|이승철|캄보디아|크메르어|컨 랏타나|E채널,103767,2703,32,348,https://i.ytimg.com/vi/cqzTKB4Ms2Q/default.jpg,False,False,캄보디아에서 온 컨 랏타나가 크메르어로 부른 이승철의 '그런 사람 또 없습니다'⭐글로벌 싱어 프로젝트⭐[탑골랩소디 : K-POP도 통역이 되나요?],101.0
119,H-y7Ic-Y0Wo,"현 사태가 종료된 후, 앞으로 30년 동안 지구에 일어날 재앙들",2020-05-16T00:00:07Z,UCAXw9EA1Ruu0Lcg_svVZ6uQ,이슈텔러 issueTeller,24,20.18.05,꿀잼|감동|지식|정보|랭킹|공감|멸종|예언|지구,210713,7023,132,3006,https://i.ytimg.com/vi/H-y7Ic-Y0Wo/default.jpg,False,False,안녕하세요~! 감성지식 채널 이슈텔러 입니다~^^구독 + 좋아요~ 부탁드려욧!^^ 그리고 항상 행복하세요!!!^^데이비드 월러스 웰스의 저서'2050 거주불능 지구'를 보고 만든 영상입니다!♥ 이슈텔러 책(감성지식 에세이) 이번 생은 틀렸다고 느껴질 때 구경가기~ http://www.kyobobook.co.kr/product/detailViewKor.laf?mallGb=KOR&ejkGb=KOR&linkClass=&barcode=9791188469222♥ 인스타 팔로우 고고~ https://www.instagram.com/issueteller/♥ 팬아트 보내는 E-mail : ianhappy0806@gmail.com,82.9
120,OtfE9zK6g64,[사랑과 전쟁] 장모님 돈 다 떨어지니 치매 걸렸다고 무의탁 요양원에 보내자는 남편,2020-05-18T02:00:04Z,UC0EpedkBG2k7kd8UGJuYShQ,Kemi TV,24,20.18.05,케미tv|케미티비|kemitv|막장드라마|사랑과전쟁|사랑과 전쟁|사랑전쟁|사랑과전쟁 시즌1|사랑과 전쟁 시즌1|시즌1|막장|kbs|복수|바람|커플|불륜|남친|여친|아내|남편|부부|부부클리닉|사랑|애증|유머|웃긴 싸움|시어머니|시집살이|시누이|미친|고부|친정|임신|이혼|사이다|고구마|빡침|정의구현|정의실현|정의|빡침주의|내로남불|현실|꿀잼|존잼|허니잼|대유잼|극대노|대노|사랑과전쟁레전드|kemitv사랑과전쟁|loveandwar|loveandwar2|본격실화|루씨|루시|제비|꽃뱀|전여친|구여친|전남친|구남친|고부갈등|고부관계|아내의 거짓말|장모님|전남편|치매|요양원,96564,1508,56,294,https://i.ytimg.com/vi/OtfE9zK6g64/default.jpg,False,False,#현실 은드라마보다더해#막장 의원조#사랑과전쟁시즌1 468화 아내의 거짓말 편※ 과한 욕설이 포함된 댓글논란을 조장하는 글은 임의로 삭제될 수 있습니다※ ▶케미TV 구독하기 https://goo.gl/jbuLyt▶관련 재생목록 https://goo.gl/P8sK63◈케미TV 공식 사이트◈▶페이스북 https://www.facebook.com/kemitv/▶유튜브 https://goo.gl/rU7FXE,25.4
121,m9Cvs4Aweis,산적스테이크 하우스 드디어 첫오픈!,2020-05-14T10:45:18Z,UCdfhK0yIMjmhcQ3gP-qpXRw,산적TV 밥굽남,22,20.18.05,#입짧은햇님|#시니|#나도|#조재원|#김유이|#김수민기상캐스터|#밥굽남|#참피디,665652,6731,296,793,https://i.ytimg.com/vi/m9Cvs4Aweis/default.jpg,False,False,#산적스테이크하우스 #드라이에이징한우스테이크 #홍천한우안녕하세요~ 드디어 산적 스테이크 하우스를 오픈 했습니다. 그리고 귀중한 시간 내주신 많은 분들 감사드립니다!홍천 한우 화이팅!산적스테이크하우스 화이팅!산적표 한우 드라이에이징 스테이크는 5월20일 수요일에 런칭할 예정입니다!판매처는 검색창에 `다이아 마켓`을 검색하시면 구매하실수 있습니다.구매 많이 하시면 농가분들에게  큰 도움이 될 것 같습니다.수익금의 일부는 지역사회에 기부될 예정입니다.갑사합니다!시청해주셔서 대단히 감사합니다!구독과 좋아요 알림설정은 산적에게 큰 힘이 됩니다!제휴 및 문의: ojk0131@naver.com,82.0
122,j5CRCjR7FFc,MBN 뉴스파이터-임영웅 나는 어머니의 영웅…왜?,2020-05-14T10:37:54Z,UCG9aFJTZ-lMCHAiO1KJsirg,MBN News,25,20.18.05,MBN|MBN뉴스|뉴스|mbn실시간|임영웅|어머니|영웅|수제화|경연 프로|트로트 가수,177960,9747,218,604,https://i.ytimg.com/vi/j5CRCjR7FFc/default.jpg,False,False,[출연자]최진봉 성공회대 교수최명기 정신과 전문의안진용 문화일보 기자손정혜 변호사 이담 아나운서*해당 내용은 관련 동영상 참고[저작권자 ⓒ MBN(www.mbn.co.kr) 무단전재 및 재배포 금지]☞ MBN 유튜브 구독하기  ☞ https://goo.gl/6ZsJGT📢 MBN 유튜브 커뮤니티https://www.youtube.com/user/mbn/community?disable_polymer=1MBN 페이스북 http://www.facebook.com/mbntvMBN 인스타그램 https://www.instagram.com/mbn_news/#MBN뉴스#MBN뉴스파이터#임영웅#어머니,48.3
123,sb_kSJ0BftA,"vlog | 시험 끝난 대학생의 여유로운 일상🛁🧼(이불 빨래, 좋아하는 책 추천, 제육볶음, 단호박에그슬럿, 콩나물밥, 꽃꽂이)",2020-05-14T14:10:27Z,UCyG7zAV_2JlPnxhwDxZN6sA,지현꿍,22,20.18.05,[none],503450,16762,162,1462,https://i.ytimg.com/vi/sb_kSJ0BftA/default.jpg,False,False,안녕하세요 :) 꿍이들 💕이번 주도 잘보내고 있나요 ?저는 오늘 학교에 다녀왔어요 :)오랜만에 학교가니까 좋았어요 근데 제 몸은 좋지 않은가봐요ㅋㅋㅋㅋ몸이 너무 피곤해요 ㅋㅋㅋ ㅠㅠㅠ우리 꿍이들도 항상 건강 챙기구 아프지 마요! 오늘도 영상 보러와줘서 고마워요 :) 💕💕*insta : jhyun_u*business E-mail :diatvglobal@cj.net *BGM : Sunkissed - IksonSoundcloud : https://soundcloud.com/iksonMusic Playlist by http://reurl.kr/1992B2F6MSHi guys!💕Are you doing well this week?I went to school today :)Don't be sick with our health always!💕Thank you for coming to the video today :)💕,66.9
124,Pkb_GHsA60I,Hug (품),2020-05-13T09:12:55Z,UCa5qWh5TRLCVFkCO67_gOtw,BOL4 - Topic,10,20.18.05,BOL4|볼빨간사춘기|Puberty BookⅡ Pum|사춘기집Ⅱ 꽃 본 나비|Hug|품,155435,2144,82,23,https://i.ytimg.com/vi/Pkb_GHsA60I/default.jpg,False,False,"Provided to YouTube by Loen Entertainment IncHug (품) · BOL4Puberty BookⅡ Pum℗ 2020 Shofar Music,under license to Kakao M Corp.Released on: 2020-05-13Author: 안지영Composer: 안지영Composer: 바닐라맨Arranger: 바닐라맨Auto-generated by YouTube.",11.0
125,oK74KPFwZmo,아 진짜... BBQ회장님 한말씀드릴게요,2020-05-15T11:04:13Z,UCu9BCtGIEr73LXZsKmoujKw,보겸 BK,24,20.18.05,보겸|bokyem|핫황금올리브|양념치킨추천|뿌링클|치킨먹방|후라이드치킨|후라이드치킨 추천,1318103,15736,601,3272,https://i.ytimg.com/vi/oK74KPFwZmo/default.jpg,False,False,"BBQ치킨찐킹소스크리스피블랙페퍼레드착착보겸TV 유튜브 구독하기 :: https://goo.gl/08r0gG보겸TV의 달달한 영상을 바로바로 시청하시려면 구독은 필수!보겸의 배틀그라운드 영상 모음 :: https://goo.gl/HE4cFd보겸의 오버워치 영상 모음 :: https://goo.gl/tSbgv0보겸의 롤 하이라이트 모음 :: http://goo.gl/It3CHa보겸의 보슐랭가이드/먹방 모음 :: https://goo.gl/em8WLQ보겸의 착불택배 개봉기 모음 :: https://goo.gl/o5nTzd보겸의 원피스 대백과사전 모음 ::  http://goo.gl/Psk9Uq보겸의 클래시로얄 모음 :: https://goo.gl/7wFF3D보겸이 아프리카TV 방송국 :: http://afreeca.com/bokyem123보겸이 인스타그램 :: https://www.instagram.com/great_bk보겸이 페이스북  :: https://www.facebook.com/gbk123456다양한 콘텐츠로 여러분을 찾아 뵙겠습니다!광고&섭외 문의는 bokyem123@naver.com로 문의주세요.",401.0
126,ccetks5LosE,퇴장을 알고도 전세계 한국야구 망신 시킨 심판 참교육시키려는 두산감독의 클래스! 팬들 반응은?,2020-05-15T04:14:30Z,UCmGLKQgLtGhH4goyguKCFWA,흰수염고래스포츠,17,20.18.05,야구|프로야구|kbo 중계|두산 롯데|김태형감독 퇴장|야구 오심|ESPN KBO|한국야구|오재원 분노|한국야구 해외반응|KBO 해외반응|한국야구 랭킹,52851,546,28,204,https://i.ytimg.com/vi/ccetks5LosE/default.jpg,False,False,"스포츠의 세계에서 알 수 없는 정보들을알차게 올려 드리는흰수염고래가 되겠습니다.구독과 좋아요 부탁 드립니다^^흰수염고래스포츠는 스포츠선수의 일화, 활동 및 경기내용 분석을소신껏 6~7시간에 걸쳐 작업을 하여 업로드를 하고 있습니다.부족하지만 성심성의껏 최선을 다하는 고래되도록 하겠습니다시청해주시는 분들께 감사합니다!#김태형감독 퇴장#KBO심판#두산롯데",
127,sqRQhPdh1NI,"미국이 중국에 40년만에 꺼내든 카드에 전세계가 경악해버린 이유 TOP5 미국 이번에는 완전히 다른 움직임, 한국까지 크게 놀라게 한다",2020-05-16T08:49:34Z,UCc4OuY3PeWklqBzQ3ySi3xA,Travel Tube,25,20.18.05,한국|미국|중국|화웨이|트럼프|시진핑|삼성전자|주한미군|방위비|해외반응|미국반응,482343,12982,365,816,https://i.ytimg.com/vi/sqRQhPdh1NI/default.jpg,False,False,"미국은 중국에 새로운 무역정책이나 전반적인 국가 정책을 새롭게 제시하고 있습니다. 한국과 삼성전자와 같은 기업은 기존과는 다른 방향을 모색해야 합니다.본 채널은 연합뉴스와 콘텐츠 이용계약을 맺었으며, 연합뉴스는 본 채널의 편집방향과 무관합니다.",
128,HAXcxqiBAk8,노인 혼자 산다는 건 [제보자들] 20200513,2020-05-13T13:05:03Z,UC4LW3sOslC14Vn5bcoNUBkg,KBS Documentary [KBS 다큐],24,20.18.05,미스터리|제보|진실|사건의 이면,397171,4336,272,786,https://i.ytimg.com/vi/HAXcxqiBAk8/default.jpg,False,False,노인 혼자 산다는 건,22.6
129,XKFqpQTYDDU,송가인과 친구들 인싸메뉴 즐기기! 곱창 닭볶음탕 먹으러왔어라~ [외식하는 날 2],2020-05-17T12:00:14Z,UCvScwMohFiJBebbQ8i5heHQ,SBS FiL [에스비에스 필],24,20.18.05,SBSFiL|외식하는날2|먹방|맛집|요리|토크|쿡방|예능|외식|미식가|대식가|먹신|eating|mukbang|kang ho dong|Hong Hyun hee|강호동|홍현희|송가인|홍윤화|고기|조유아|서진실|Song Gain|곱창|닭볶음탕|치킨|대창|미스트롯,39210,846,24,43,https://i.ytimg.com/vi/XKFqpQTYDDU/default.jpg,False,False,[외식하는 날 시즌2]스타들의 외식 문화를 관찰하고 참견해 보는 대한민국 유일무이한 프로그램!“스타들의 외식 생활 훔쳐보기” #외식하는날2 #송가인 #곱창닭볶음탕,7.2
130,LQsB1YXDy04,[BT21] BT21 UNIVERSE 3 - Crisis 1,2020-05-14T08:55:14Z,UCINr5W7cwW06ADtsszAToAw,BT21,1,20.18.05,[none],641347,115302,118,3620,https://i.ytimg.com/vi/LQsB1YXDy04/default.jpg,False,False,"You know how life can't always be smooth... 🤔 Check out what will happen to BT21 in their rollercoaster-like life right NOW!#BT21 #BT21_UNIVERSE #Crisis1 #Season3 #EP03❗️#BT21 Official ​Twitter : https://twitter.com/BT21_Instagram : https://www.instagram.com/BT21_official/Facebook : https://www.facebook.com/BT21.Official/LINE : mobile📱 add @BT21_JP @BT21_USA @BT21_HK @BT21_TW @BT21_TH @BT21_KR❗️For subtitles,1. Click on the setting icon2. Click 'Subtitles/CC'3. Click on the desired subtitle language",318.0
131,CCi-sb-CYEE,코로나를 극복한 후에도 그보다 더 무서운 위험이 도사리고 있다면..? - MK SHOW 홍춘욱 편,2020-05-14T12:00:09Z,UCnaGfDaiM-pM1l-SXYpq37Q,MKTV 김미경TV,27,20.18.05,MiKyung Kim|Kim MiKyung|Speaker|International Speaker|김미경TV|김미경티비|김미경|김미경강사|강사|고민|김미경 강의|유튜브대학|김미경의북드라마|mkkim|김미경강의|MKSHOW|책추천|홍춘욱|디플레전쟁|이코노미스트|디플레이션|인플레이션|코로나|팬데믹|아베노믹스|주식|부동산|일자리|쿠팡|비대면|신용|은행대출|포스트코로나|제로금리|양적완화,203833,4703,178,2152,https://i.ytimg.com/vi/CCi-sb-CYEE/default.jpg,False,False,"MK SHOW*이코노미스트 홍춘욱'홍춘욱의 경제강의 노트' 유튜브  https://www.youtube.com/channel/UCmNbuxmvRVv9OcdAO0cpLnw여러분은 디플레이션으로 인한 경제 위기에 대해 생각해 보신 적 있으신가요? 오늘 MK SHOW에는 부동산 및 금융, 국제경제까지 아우르는 국내 최고의 경제 전문가, 홍춘욱 박사님이 나와주셨습니다. 홍춘욱 박사님은 한국은 이미 디플레 위험이 감지되고 있었고, 코로나19 쇼크가 그 방아쇠를 당겼다고 하시며,  한국이 코로나19 쇼크로 인한 경기침체에서 빨리 벗어나려면, 좀 더 적극적이고 강력한 금융정책이 필요하다고 하셨답니다. 홍춘욱 박사님의 경제 위기를 이겨내는 투자법이 궁금하다면? 지금 바로 영상으로 확인해보세요 :-)*MKSHOW 『홍춘욱』편 댓글 이벤트홍춘욱 저자의 책 제목은 무엇일까요?1. 인플레 전쟁2. 요플레 전쟁3. 디플레 전쟁4. 뒤풀이 전쟁10분을 선정해 홍춘욱 저자의 사인이 담긴 책을 보내드립니다!💜이벤트 기간 : 5월 14일 목요일 ~ 5월 20일 수요일💜당첨자 발표 : 5월 21일 목요일(당첨자 발표는 영상 고정 댓글과 유튜브 커뮤니티로 공지할 예정입니다. 많이 많이 참여해주세요~!)🌟『이 한마디가 나를 살렸다』 온라인 판매처 안내🌟 👉YES 24 http://bit.ly/2Tdf5Qx※오프라인 서점에서도 만나보실 수 있습니다^^❤ 잘 읽고 잘 쓰고 잘 말하고 싶다면 지금 바로 MK유튜브대학 공식 홈페이지를 방문해보세요!👉 http://mkyu.co.kr🧡 Global MKTV. 세계로 뻗어 나가는 MKTV의 행보가 궁금하다면? MKKim 유튜브 채널을 방문해보세요!👉 https://bit.ly/2RPn6LG💛 미경언니의 목소리를 베트남어로 듣고 싶다면?👉 https://bit.ly/2yslBMA💚 믿을만한 언니의 뼈 때리는 잔소리! 김미경의 고민상담 팟캐스트(팟빵) : 미경언니의 독한 상담소👉 https://bit.ly/2ytmRyS💙 유튜버 & 강사 김미경이 아닌, 미경 언니의 Real 일상생활 엿보기. 김미경의 인스타그램 👉 https://bit.ly/2KhMghw💜 내 꿈을 키우고 나를 성장시키고 싶은 사람들을 위한 세상에서 하나뿐인 ‘자기성장 스토어’ So It Begins, 쏘 잇 비긴즈(쏘잇비)👉 https://www.soitbegins.co.kr▶구독 : https://goo.gl/q2hA59▶카카오스토리 : https://story.kakao.com/ch/kimmikyung▶스타강사 김미경 방송을 놓치지 않고 모두 보려면 ‘구독’, ‘좋아요’ 클릭!#책추천 #홍춘욱 #디플레전쟁",104.0
132,J9OaHSXCzNo,「Tower of God OP」 TOP - STRAY KIDS┃Cover by Raon Lee,2020-05-15T11:00:13Z,UCQn1FqrR2OCjSe6Nl4GlVHw,Raon Lee,10,20.18.05,이라온|라온|Raon Lee|Raon|cover song|stray kıds top cover|신의탑|신의탑 cover|라온 신의탑|이라온 신의탑|raon 신의탑|raon lee 신의탑|신의탑 top|신의탑 op|신의탑 오프닝|신의탑 top cover|top cover|top|raon top|raon lee top|STRAY KIDS|STRAY KIDS top|raon STRAY KIDS|raon lee STRAY KIDS|STRAY KIDS top cover|Tower of God OP|raon Tower of God|raon lee Tower of God|Tower of God|Tower of God cover|神之塔 OP|神之塔|raon 神之塔|raon lee 神之塔|神之塔 top|神之塔 cover|神之塔 STRAY KIDS|스트레이키즈|스트레이키즈 cover,184640,19301,145,1316,https://i.ytimg.com/vi/J9OaHSXCzNo/default.jpg,False,False,"▶ You can stream and download RAON's song right here!* Spotify :: https://spoti.fi/2XNCAom* iTunes :: https://apple.co/2M2pfRN* Amazon mp3: :: https://amzn.to/2Y2e2mG✿ Subscribe to my V-log channel → https://www.youtube.com/channel/UCJVsjpZqtve-SZ11U8jmH_g✿ Support Milk Tea for the next Cover Song of Raon → https://ko-fi.com/raonleeRaon's Youtube :: https://youtube.com/c/raonleeRaon's Twitter :: https://twitter.com/raon_leeeRaon's Instagram :: https://instagram.com/raon_lee/Raon's Fan cafe :: https://cafe.naver.com/raonofficialRaon's Facebook Page :: https://www.facebook.com/RaonLeeOfficialRaon's Twitch :: https://www.twitch.tv/raonleetw#RaonLee #TowerofGod #TOP〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓Vocal cover & Video editing :: Raon Lee 이라온Instrumental arrangement :: M2U-Youtube : https://www.youtube.com/m2ustation/-Twitter : https://twitter.com/m2uofficial/-Instagram : https://instagram.com/m2ustudio/Mixed & Mastering & Feat :: Taramaxu 타라맛스-Youtube : https://www.youtube.com/user/qpapwpspepdp1-Twitter : https://twitter.com/dkshkdksehoSong Title :: TOPArtist :: STRAY KIDS 스트레이키즈Anime :: 신의 탑 (Tower of God, 神之塔)​〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓**COMMENT**Hey, Lovely Radoongs! It's Raon :) ♥It's been 2 weeks since I last met you!Yay! Happy to see you again! :3Today, I sang 「TOP」 to celebrate the airing of Tower of God!🎊And I sang the Korean and Japanese versions with a mesh-up!It was sooo much fun XDHope you guys enjoy this cover!(ღ•͈ᴗ•͈ღ)Thank you for listening :)If you like my song, subscribe to me! (•̀ᴗ•́) و ̑̑Oh, Don't forget to leave your comment ♥",366.0
133,hHc1ggFCFZw,[옐언니] Solar (솔라) - Spit it out (뱉어) 안무 커버댄스😋,2020-05-16T04:00:13Z,UCpPXYy0WNbwDZ0npS414sEQ,옐언니,24,20.18.05,옐언니|틱톡|틱톡옐언니|틱톡노래|틱톡댄스|틱톡춤|뱉어|솔라|솔라시도|솔라싱글|솔라앨범|솔라뱉어|마마무|마마무춤|마마무안무|솔라안무|뱉어안무|안무영상|댄스커버|댄스|춤|안무|거울모드|무무|뱉어댄스|뱉어춤|뱉어챌린지|spititout|solar|mamamoo|kpop,120279,8319,152,1626,https://i.ytimg.com/vi/hHc1ggFCFZw/default.jpg,False,False,#AFstarz #뱉어 #Spititout✨사라진옐언니 구매링크✨알라딘 : https://www.aladin.co.kr/shop/wproduc... 인터파크 도서 : http://book.interpark.com/product/Boo... YES24 : http://www.yes24.com/Product/Goods/89... 교보문고 : http://www.kyobobook.co.kr/product/de...✨옐언니SNS✨인스타그램 : https://www.instagram.com/y_22.0/페이스북 : https://www.facebook.com/100003099999938팬밴드 : https://www.band.us/@tiktokyell,
134,WqjN-xN9tBU,[완곡ver.] 영어로 듣는 카니발 - 거위의 꿈 (미국_아넬 노논)│[탑골랩소디(topgoal rhapsody)] 토요일 저녁 7시 40분,2020-05-12T13:00:24Z,UC8_wgZy23gjTNVQeyfwl92g,티캐스트 tcast,24,20.18.05,탑골랩소디|KPOP|케이팝|음악|가수|거위의 꿈|카니발|인순이|미국|영어|아넬 노논|E채널,105939,2379,31,275,https://i.ytimg.com/vi/WqjN-xN9tBU/default.jpg,False,False,미국에서 온 아넬 노논이 영어로 부른 카니발의 '거위의 꿈'Arnelle Nonon - Goose's Dream⭐글로벌 싱어 프로젝트⭐[탑골랩소디 : K-POP도 통역이 되나요?],101.0
135,U7jFyONkFQQ,[선공개] 신동가요-오마이걸 '신동과 함께 춤추실 GAYO?' / OH MY GIRL 'NONSTOP' Dance collaboration challenge,2020-05-13T10:00:18Z,UCS_hnpJLQTvBkqALgapi_4g,스브스케이팝 / SBS KPOP,10,20.18.05,Inkigayo|인기가요직캠|SBSKPOP|스브스케이팝|인기가요|인가직캠|안방1열직캠|페이스캠|fancam|효정|미미|유아|승희|지호|비니|아린|오마이걸|논스탑|nonstop|신동가요|신동|슈퍼주니어|댄스챌린지|춤추실가요|살짝설렜어|OH MY GIRL,620500,19626,296,902,https://i.ytimg.com/vi/U7jFyONkFQQ/default.jpg,False,False,- 2020년 5월 16일 토요일 8시  '스브스케이팝'에서 '최초공개'되니까 들 크리들 꼭 함께해요 (ง •̀ω•́)ง✧-[선공개] 신동가요-오마이걸 '신동과 함께 춤추실 GAYO?' / OH MY GIRL 'NONSTOP' Dance collaboration challenge (Shindong Gayo)- 두둥 오마이걸 함께 춤추실GAYO? 선공개   신동가요를 뒤집고간 옴걸들의 신동가요 ヽ(＊^∇^)ﾉ- 옴망진창의 끝 ٩(๑^∀^๑)۶ 우당탕탕 몸으로 말해요 '◡'✿#신동가요 #오마이걸 #OHMYGIRL #인기가요뒤풀이---------------------------------------------------------------------------------------------------☞ MORE SBS KPOP- Twitter : https://twitter.com/kpop_sbs- Facebook : https://www.facebook.com/sbskpop/,370.0
136,t6cxp2EV8w8,"송가인, 소리지르다 득음한 사연은? [외식하는 날 2]",2020-05-17T12:00:31Z,UCvScwMohFiJBebbQ8i5heHQ,SBS FiL [에스비에스 필],24,20.18.05,SBSFiL|외식하는날2|먹방|맛집|요리|토크|쿡방|예능|외식|미식가|대식가|먹신|eating|mukbang|kang ho dong|Hong Hyun hee|강호동|홍현희|송가인|홍윤화|고기|조유아|서진실|Song Gain|VR|AR|인싸|미스트롯,48797,1102,33,36,https://i.ytimg.com/vi/t6cxp2EV8w8/default.jpg,False,False,[외식하는 날 시즌2]스타들의 외식 문화를 관찰하고 참견해 보는 대한민국 유일무이한 프로그램!“스타들의 외식 생활 훔쳐보기” #외식하는날2 #송가인 #인싸문화체험,7.2
