video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"obI-lXE2ORc","전쟁 후유증을 겪는 해병대 출신을 직원으로 고용하자 일어난 일","2020-05-15T10:14:04Z","UCMguxwveCsLVpyKrLz-EFTg","달빛뮤즈","1","20.18.05","더 럭키 원|더 럭키 원결말|더 럭키 원 원작|더 럭키 원 예고편|험비|더 럭키 원 줄거리|영화 더 럭키 원|더 럭키 원 영화|니콜라스 스파크스|잭 에프론|테일러 쉴링|하이스쿨뮤지컬|앨리슨 밀러|매튜 페리|로맨스코미디|전쟁영화|사랑영화|로맨스|17어게인|위아유어프렌즈|세인트클라우드|노트북|페이퍼보이사형수의편지|나쁜이웃들|위대한쇼맨|로맨스 추천|인생영화|영화후기|영화예고편|영화리뷰|영화소개|추천영화|달빛뮤즈|달빛뮤즈유튜브|영화추천|달빛뮤즈영화|달빛뮤즈리뷰|달빛뮤즈 이뻐|달빛뮤즈채널|죽기전에꼭봐야할영화|The Lucky One|Zac Efron|Nicholas Sparks|Humvee|Drama|Movie|movie trailer|youtube|youtube movie|Romance Movie|Movie Review|Storyteller|DALBITMUSE","238830","2980","126","114","https://i.ytimg.com/vi/obI-lXE2ORc/default.jpg","False","False","▶이번에 소개해 드릴 영화는#더럭키원 #달빛뮤즈 #사랑영화▶ 달빛뮤즈 채널 구독 https://goo.gl/WQL21u▣ 영화제목 : 더 럭키 원▶ 추가정보, 결말 http://bit.ly/2IMccmW▶ 구매, 대여 http://bit.ly/2GLK80S▣ 영화목록━ 장르 ━━━━━━━━━━━━━━━━━━━━━━▶로맨스https://bit.ly/2mkK93S 액션https://bit.ly/35CUg6W   SF https://bit.ly/3dk9pMZ역사https://bit.ly/2HymYvx  초능력https://bit.ly/3fk5GAJ감동https://bit.ly/3c7kPDni  판타지https://bit.ly/3c2pI0C좀비https://bit.ly/2RaApq8  외계인https://bit.ly/2zUalsS병맛https://bit.ly/2NPg5Zlj  드라마https://bit.ly/2zdZidE킬러https://bit.ly/3c8Rg4t  코미디http://bit.ly/2F2W7ET범죄https://bit.ly/2kbtz5Q 뱀파이어https://bit.ly/38oeilw음악https://bit.ly/2IulqSz  시간여행https://bit.ly/2YIyWeu애니https://bit.ly/2Sl0r79  공포호러https://bit.ly/3b728yy복수https://bit.ly/2kmJWwE 마블https://bit.ly/2F8G0ad실화https://bit.ly/36aMwrl 바이러스https://bit.ly/3b5nRYM한국드라마https://bit.ly/2OYjhmk미스터리, 스릴러https://bit.ly/2B62vds청소년, 십대, 하이틴영화https://bit.ly/3fha8QV━ 배우 ━━━━━━━━━━━━━━━━━━━━━━ 마동석http://bit.ly/316waxl  손예진http://bit.ly/317T1Ze강동원http://bit.ly/33rXMyF 유해진http://bit.ly/2IJkvyh김윤석http://bit.ly/2B8hkvy 심은경http://bit.ly/2MawfvX유아인http://bit.ly/2PibZKu앤해서웨이   http://bit.ly/2DMKQs1 시얼샤로넌   https://bit.ly/2x2vf8m▶잭 에프론  https://bit.ly/3dfY2pd클로이모레츠 http://bit.ly/2IgJLhA브래들리쿠퍼 http://bit.ly/2kMAW3T제니퍼로렌스 http://bit.ly/2lWtGmb레이첼맥아담스 https://bit.ly/2wpq01Z━ 시리즈 ━━━━━━━━━━━━━━━━━━━━━킬빌【1+2】 http://bit.ly/37n9xIO 킥애스 【1+2】 http://bit.ly/2SRRqqj헝거게임 【전편】  http://bit.ly/2SY4iv728일 후 + 28주 후 http://bit.ly/375mgjg분닥세인트 【1+2】 http://bit.ly/37tLyrx나쁜 이웃들 【1+2】 http://bit.ly/38j9nSO아이언 스카이 【1+2】 http://bit.ly/2S5Gfbz레지던트이블 【1+2+3】 http://bit.ly/2TALMt1레지던트이블 【4+5+6】 http://bit.ly/3aoUFfa프린세스 다이어리 【1+2】 http://bit.ly/2ZPad6Z박찬욱 복수 삼부작 http://bit.ly/2B71amc드래곤길들이기 http://bit.ly/2XcguI6▣ 다른 채널페이스북 http://bit.ly/2BZD8Ln인스타그램  http://bit.ly/2En7xp5★ 구독과 추천은 다음 영상 제작에 큰 힘이 됩니다.#영화리뷰 #달빛뮤즈 #추천영화 #영화소개 #영화추천#영화 #최신영화 #로맨스영화#집에서함께해요 #집에서함께영화봐요enjoy~"
"2w052JzW3Mc","[엔딩] 모든 진실을 폭로한 김희애(Kim Hee-ae)에 충격받은 한소희(Han So-hee) 부부의 세계(the world of the married) 14회","2020-05-09T15:33:04Z","UCkbJc8jMcTXwhtmN5VMwfXg","JTBC Drama","24","20.18.05","부부의세계|부부|사랑|배신|김희애|박해준|박선영|김영민|한소희|김희애 드라마|JTBC 금토드라마|금토드라마|진실|충격|불안함|불안감|Kim Hee-ae|Park Hae Joon|Park Sun Young|Young Min Kim|Han So-hee","1536865","11151","257","1374","https://i.ytimg.com/vi/2w052JzW3Mc/default.jpg","False","False","준영(전진서)에게 집착하지 말라는 다경(한소희)그런 다경에게서 불안감을 발견한 선우(김희애)＂솔직해지자 우리. 네 결혼, 네 가정을 지키고 싶었던 거잖아.근데, 너 그거 아니? 이태오(박해준) 나랑 잤어…＂"
"6sDd2Tz1VFU","망한머리대회 두번째 손님. 허쉬컷 했다가 망한 학생분이 오셨어요.","2020-05-12T09:30:00Z","UCIZ5rCTYJ0s16FgT7OetVEQ","kiu기우쌤","26","20.18.05","망한머리대회|허쉬컷|여자머리|히메컷|탈색머리|어네이즈|미용 학생|미용과|봉순|앞머리 망함|고데기 망함|커트 망함|염색 망함|펌 망함","1341007","11783","228","909","https://i.ytimg.com/vi/6sDd2Tz1VFU/default.jpg","False","False","#세상제일망한머리대회 #허쉬컷망함 #허쉬컷머리 수습을 원하시는 분들은vunulmoon@naver.com 으로 사진 제보해주세요 ^^-어네이즈 쇼핑 몰 http://www.anaze.co.kr- 기우쌤 인스타그램 http://www.instagram.com/kiu_design_-기우쌤에게 머리 예약하기 http://pf.kakao.com/_vcxnWC/chat- 기우쌤 블로그 http://blog.naver.com/hair_g"
"kEDPD5HEOJ4","무회전 슛 해명합니다. 한 번만 봐(see)주세요.","2020-05-16T01:07:07Z","UCT8DsZlac7D1_dx6d8Kh_Qw","JK 아트사커 온라인","17","20.18.05","헬륨|축구공|감아차기|무회전|해명|감스트|jk아트사커|실험","172229","1969","58","450","https://i.ytimg.com/vi/kEDPD5HEOJ4/default.jpg","False","False","그동안 제기됐던 헬륨 축구공에 대한 루머! 드디어 해명합니다.이메일 문의는 JK@JKartsoccer.com"
"mFTmfD7b56E","뽕숭아학당 임영웅 [가지마]","2020-05-13T15:40:33Z","UC3WZlO2Zl8NE1yIUgtwUtQw","임영웅","10","20.18.05","트로트|임영웅|영탁|영웅|박서진|이찬원|이제나만믿어요|아침마당|웰메이드|바리스타|광고모델|바램|알블랙|진|장민호|사랑의콜센타|일편단심민들레야|미스터트롯|뽕숭아학당|렉스턴|리즈케이|미스터트롯진","750558","35168","333","3335","https://i.ytimg.com/vi/mFTmfD7b56E/default.jpg","False","False","#뽕숭아학당 #임영웅 #가지마"
"wSeLTbBt9Ug","※상황극 주의※ 승무원 면접 보러 갔다가 얼떨결에 결혼했습니다♥ [상준아 모하니] 34회","2020-05-12T09:30:13Z","UCOYO0zRXyktKXovYoPpmd2A","상준아 모하니","22","20.18.05","모비딕|SBS|Mobidic|상모|상준아 모하니|이상준|모비딕 상준아모하니|주간이상준|예비승무원|이상준 승무원|승무원 소개팅|승무원 되는법|승무원 웃는모습|승무원 준비|승무원 준비생|승무원 진상|승무원 진상고객|승무원 합격|승무원 대쉬|승무원|승무원 되는 과정|승무원 면접|승무원 결혼|면접|승무원 상황극|승무원 유튜브|승무원 인사|승무원 퇴직|승무원 퇴사|승무원 체험|승무원 취업|승무원 학원|이상준 소개팅|승무원 여친|대한항공 승무원|아시아나 승무원|항공 승무원|승무원 vlog|승무원 월급|승무원 연봉|항공과|항공과 vlog|승무원 자기소개|승무원 스피치|승무원 영어|승무원 공부|승무원 장점|승무원 단점|진상손님|진상처리반|대한항공 진상","347982","3704","128","577","https://i.ytimg.com/vi/wSeLTbBt9Ug/default.jpg","False","False","이상준 갑분 면접행(?) 승무원 면접 도중 그녀에게 사랑고백을 해버렸습니다.기내에서 일어날 수 있는 상황극에서 진상고객으로 등장한 두꺼비 부부(이 결혼 상상만이지만... 안 끝났으면 좋겠다….)※ 본 촬영은 코로나19 바이러스 확산 방지를 위한 체온 측정, 손 소독 등 개인위생과 공공보건에 유의하여 진행되었습니다. ※#상준아모하니 #이상준 #예비승무원💟홍보, PPL 문의 환영💟상모 이메일 🐤 ssang_mmo@daum.net상모 인스타 🐤 ssang_mmo"
"l54sSBuhJYY","무릎 홈런…‘코리언 벨트레’ 박석민 화제 집중 / KBS뉴스(News)","2020-05-13T13:01:20Z","UCcQTRi69dsVYHN3exePtZ1A","KBS News","25","20.18.05","박석민|NC|프로야구|박석민선수|무릎홈런|야구|홈런|K야구|미국|코리언벨트레|KBS|뉴스|뉴스9","1026329","5798","243","844","https://i.ytimg.com/vi/l54sSBuhJYY/default.jpg","False","False","어제 프로야구 NC 박석민의 이른바 무릎 끝내기 홈런 보셨나요. 미국에서도 코리언 벨트레라고 소개되며  K야구 열풍이 이어지고 있습니다. ▣ 기사 더보기 : https://bit.ly/2htjyxS▣ KBS 뉴스 보기◇ PC : http://news.kbs.co.kr◇ 모바일 : http://mn.kbs.co.kr▣ 제보안내◇ 카카오톡에서 'KBS뉴스' 검색◇ 전화: 02-781-1234◇ 홈페이지: https://goo.gl/4bWbkG◇ 이메일: kbs1234@kbs.co.kr▣ KBS뉴스 유튜브 구독하기 : https://goo.gl/qCWZjZ▣ KBS뉴스 유튜브 커뮤니티 : https://goo.gl/6yk#박석민 #무릎홀런 #야구"
"Gh5wZI_b2oM","어떡해! 대 난장판ㅋㅋㅋ 넌센스 그림퀴즈 풀고 신상 아이스크림 슬라임 대결 │ 하루아루TV","2020-05-14T07:00:06Z","UCBcFgDKnfyw8GjcHw90MlXA","하루아루 TV Haruaru TV","24","20.18.05","아이스크림|죠크박|신상|찰떡아이스|슬라임|슬라임 만들기|액괴|액괴대결|액괴만들기|내만슬|SLIME|수제슬라임|인스타슬라임|대결|게임|복불복|슬라임 섞기|액괴 섞기|다 섞기|살리기|녹이기|업그레이드|실험|만들기|상황극|벌칙|물풀|글루|재료|대형|초대형|찰방|파츠|액티|하루|하루파파|하루맘|하파|퀴즈|그림|넌센스","98808","2210","57","708","https://i.ytimg.com/vi/Gh5wZI_b2oM/default.jpg","False","False","이거 진짜 아이스크림 아니야?과연 누구의 아이스크림 슬라임이 더 진짜 같나요?  투표해 주세용:D♥구독과 좋아요도 꾸욱 부탁드려용♥▷ 팬아트 보내주실 메일 주소 : haruarutv@naver.com ▷ 하루 개인채널 (맬쿄) : https://www.youtube.com/c/맬쿄▷ 하루아루TV 네이버 블로그 : https://blog.naver.com/haruarutv/#슬라임, #액괴, #아이스크림,------------------------------------------------------------Kevin MacLeod의 Brightly Fancy - Oddities은(는) Creative Commons Attribution 라이선스(https://creativecommons.org/licenses/by/4.0/)에 따라 라이선스가 부여됩니다.출처: http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100883아티스트: http://incompetech.com/Kevin MacLeod의 Amazing Plan - Silent Film Dark은(는) Creative Commons Attribution 라이선스(https://creativecommons.org/licenses/by/4.0/)에 따라 라이선스가 부여됩니다.출처: http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100737아티스트: http://incompetech.com/"
"TZNdHS2oMgg","뽕숭아학당 임영웅 [운명같은여인]","2020-05-13T15:55:27Z","UC3WZlO2Zl8NE1yIUgtwUtQw","임영웅","10","20.18.05","트로트|광고모델|미스터트롯|리즈케이|뽕숭아학당|일편단심민들레야|임영웅|웰메이드|사랑의콜센타|바램|미스터트롯진|렉스턴|영웅|이찬원|장민호|박서진|이제나만믿어요|아침마당|바리스타|알블랙|진|영탁","860300","35608","396","3317","https://i.ytimg.com/vi/TZNdHS2oMgg/default.jpg","False","False","#뽕숭아학당 #임영웅 #운명같은여인"
"sXv7dOvhb3Q","[박문환 스페셜 리포트] 엄청난 실업률! 세계대전 이후 최악! #박문환 #스페셜리포트 #박문환스페셜리포트 #박문환와우넷 #미국실업률 #엄청난실업률 #세계대전이후","2020-05-14T15:00:13Z","UCRbT3P-2tmr-9l8D7jNoZMQ","와우넷","27","20.18.05","와우넷|박문환|스페셜리포트|박문환의 스페셜 리포트|박문환 스페셜리포트|박문환 아들에게 보내는 편지|미국의 반도체 자족화|미중간의 무역 전쟁|미중 무역 전쟁|엄청난 실업률|락다운|락다운 스윕|주식투자 기초|주식투자하는법|주식투자|삼성전자 주가|삼성전자 전망|초보기초|와우|와우 클래식|삼성전자 주가 전망|와우넷 실시간|와우넷 박문환|박문환 국고처|와우넷 tv|와우넷 전문가 방송|이헌상 황금바닥|2020년 삼성전자 전망|낸드|디램|매도|매수|삼성 전망|삼성전망|삼성전자|삼성전자 매수|삼성전자 미래|삼성전자 우선주|삼성전자 장기투자|삼성전자 주가 분석|삼성전자 주식|삼성전자우|삼성전자전망|삼성주식 전망|삼전 주가|삼전 주식|삼전우|전망|주가전망|주식|주식전망|엄청난실업률|미국 실업률|미국 실업률 발표|미국 실업률 주가|미국 실업률 대공황|세계대전 이후","64341","2124","69","55","https://i.ytimg.com/vi/sXv7dOvhb3Q/default.jpg","False","False","저는 매주 목요일 스페셜 리포트의 주제를 무엇으로 할까를 두고  늘 고민을 합니다. 이번 주에도 참 많은 일들이 있었는데요, 만약 초보투자자라면, 엄청난 실업률의 후폭풍에 대한 끊임 없는 경고, 다시 시동을 걸고 있는 미중간의 무역 전쟁, 바이러스의 재확산, 그리고 미국의 반도체 자족화 등의 뉴스에 마음이 가셨을 겁니다. 아~ 하나 더 하자면, 제롬파월이 왜 쓸데 없이 겁을 줘서 주식 시장을 폭락 시켰을까? 하는 궁금증도 있었을 겁니다. 조금 경험이 있는 투자자라면 FF에 반영된 연말 이후의 금리가 마이너스로 전환될 수 있는 확률이 16%까지 치솟았던 것이 궁금하셨을 것입니다. 선물 금리가 마이너스까지 하락했다면, 연말 전후로 경기가 더 크게 위축될 수도 있다는 신호로 해석할 수도 있으니까요...시간 관계상, 오늘은 이들 중에서 2~3가지의 궁금증을 집중적으로 해부해 보겠습니다. 첫번째는 엄청난 실업률, 그리고 기업 이익의 훼손에도 불구하고 주가가 오른 이유부터 설명드리죠. 이번 주, [조 바이든]은 미국 국민 중에서 1/5이 실업 급여를 신청했다고 말했습니다. 시장에 대해 비교적 긍정적이던 골드만삭스에서도 이번 주에는 사람들이 간과하고 있는 몇가지 위험들로 인해 16% 수준의 조정을 보이게 될 것이다.라고 주장합니다. 주가에 대해 비관적으로 생각하고 있는 분들은 한결같이 엄청난 실업률과 그로 인한 기업 이익의 위축을 이유로 제시하고 있으니, 그것부터 점검해보겠습니다.  [샤프슈터가 아들에게 보내는 편지]는 모두 보고 계시죠? 누구에게나 무료로 공개된 종합 금융 학습서입니다. 209번째 투자이야기, [고용동향] 편을 보시면, 고용과 관련된 지표를 어떻게 해석 해야하는 지에 대해 자세히 설명해 두었습니다. 물론 그 외에도 대부분 경제지표들의 핵심 해석 방법들이 잘 기술되어 있지요. 아마도, 아들편지를 시작부터 차분하게 읽어보신 분이라면, 비록 14.6%의 엄청난 실업률이 발표되었다고 해도 그로 인한 위험성이 크지 않다는 것 쯤은 충분히 아실 수 있습니다.  미국은 실업 상태를 두 가지로 나누거든요. laid -off와 Fired는 전혀 다른 개념입니다. Fired는 전 직장으로 다시 돌아갈 수 없는 상태를 말하구요, Laid -off는 일시적 해고 상태를 말하죠. 지금 해고자들의 73%가 일시적 해고 상태이기 때문에 바이러스가 좀 잦아들면 직장 복귀가 가능합니다. 또한 이번에 실업률 상승에는 잘못된 실업 급여도 한 몫을 했을 겁니다. 실업 급여를 주는 기간이 획기적으로 증가한데다가, 추가로 600달러를 더 얹어주는 방식이기 때문에 직장으로 복귀를 오히려 거부하는 사태가 벌어지면서 실업률이 더욱 증가한 것이죠. 열심히 일해서 버는 돈보다 임시적 실업 급여가 더 많은데, 굳이 일을 할 필요가 없었던 것이죠. 2차 대전 이후 최악의 실업률이라지만, 그다지 위험성은 크지 않았다는 말이죠. 실제로 지난 주말, 미국 시장이 시작하기 직전에 고용동향이 발표되었지만, 시가에 조차 영향을 주지 못했지요? 중략예를 들어, 지난 주말 미국의 실업률은 14.7%로 세계 대전 이후 최악의 모습을 보였었지요?  누가 봐도 매우 위중하고 드문 악재에 속했지만, 그날 미 증시를 끌어 내리지는 못했습니다. 이유는, 모두 충분히 알고 있었던 재료였기 때문이었지요 수요일 새벽에는 미 연준이 SMCCF를 통해 회사채 ETF를 구매하는 첫 날이었습니다. 매우 강한 호재가 될 수 있었음에도 아예 시가조차 영향을 주지 못했습니다. 하락 출발해서는 내내 약세에서 벗어나지 못했는데요, 이유는 이미 지난 3월부터 시장에 충분히 알려진 호재였기 때문이었습니다. 이미 알고 있는 재료는 무게를 두고 관찰할 필요가 없다는 말입니다. 그렇다면 이번 주에는 새롭게 어떤 재료를 주시해야만 할까요?첫째, 미 의회에서의 3조 재정 투자가 어떻게 전개되는 지의 여부를 봐야 합니다. 하원 표결은 15일료 예정되어 있습니다. 지금 시장의 컨센서스는 상원 통과가 어려울 것이라는 전망인데요, 만약 통과가 안된다면 주가는 다시 실망 매물이 쏟아지며 출렁일 수 있습니다. 둘째, 어떤 재료보다 선순위에 [락다운의 해제]를 올려두시기 바랍니다.  많은 분들이 바이러스의 재확산을 두려워하고 계십니다만, 어느 정도는 시장이 알고 있었기 때문이 그것 역시 크게 우려할 수준은 아닙니다. 하지만, 만약 시장이 상상했던 것 이상으로 확산되어 간헐적 락다운이 다시 시작된다면 시장은 합리적 수준을 넘어서는 조정이 있을 수 도 있습니다. 셋째, 모든 재료들은 FF에 모두 반영될 것입니다. 최근 금리가 자주 마이너스 영역을 드나든다는 것은 연말에 다시 한번, 침체에 빠질 가능성도 있다는 것을 의미하기 때문에 계속 금리 선물의 움직임을 주시해야합니다. 특히, 최근 주가 강세는 은행 등 주로 경기에 민감한 종목들의 상승이 수반되지 않았고, 바이러스로 인해 수혜를 받을 수 있는 제약주와 언택트 관련된 대형 IT위주의 상승이었다는 점도 바이러스에 대한 우려감을 시장이 모두 떨쳐냈다고 보기 어렵다는 증거입니다. 만약 위에서 말씀드렸던 의회 표결이 어렵다거나 혹은 과도한 재확산으로 인해 락다운이 다시 시작될 수 있다면 금리에 먼저 드러날 겁니다. 주가의 방향이 철도 레일 위에 놓여 있는 기차처럼 정해진 궤도를 따라 움직이는 것이 아닙니다. 그보다는 바다 위에 떠 있는 배에 좀 더 가깝습니다.  언제든 바뀌는 바람에 따라 방향성도 수시로 바뀌게 되지요. 다음 주에 뵙겠습니다. 하나금융투자 CLUB 1 WM 금융센터 박문환 이사(샤프슈터)#박문환 #스페셜리포트 #박문환스페셜리포트 #박문환와우넷 #아들에게보내는편지 #미중무역전쟁 #바이러스재확산 #미국 반도체 자족화 #엄청난실업률 #고용동향 #실업급여 #상원통과 #락다운해제 #락다운재개 #주가의방향."
"gPWY-q4K_-c","[5/14]박원순,박남춘,정장선,박지원,김주영,최배근,류밀희,타일러 라쉬│김어준의 뉴스공장","2020-05-14T01:50:16Z","UC5HSw5OY2vfVFSihpiB-AVQ","TBS 시민의방송","25","20.18.05","TBS|김어준|뉴스공장|김어준의뉴스공장|더불어민주당|원내대표|민주당|미래통합당|국회|코로나19|이재용|대국민사과|긴급재난지원금|고용보험","606449","30115","705","690","https://i.ytimg.com/vi/gPWY-q4K_-c/default.jpg","False","False","-5월 14일 (목) 김어준의 뉴스공장 -◎ 1부[이 정도는 알아야 할 아침 뉴스]- 류밀희 기자 (TBS)[그것마저 알려주마]대학 등록금 반환·감면 요구에 대한 국민여론- 김주영 이사 (리얼미터)◎ 2부[인터뷰 제1공장] -전화연결서울시, 인근 기지국 접속자 명단 확보 “추적조사·익명검사로 전파 차단에 힘쓸 것”- 박원순 시장 (서울시)[인터뷰 제2공장] -전화연결거짓 진술한 코로나19 102번 확진환자 “책임 묻되 지역민 위해 검사 확대할 것”- 박남춘 시장 (인천시)[인터뷰 제3공장] -전화연결평택시, 주한미군과 방역 공조 “부대 내 공중보건방호태세 유지로 감염 차단해”- 정장선 시장 (평택시)◎ 3부[인터뷰 제4공장]'전국민 고용보험' 도입 논의 “재원 마련 사회적 합의로 가능해”- 최배근 교수 (건국대 경제학과) [정치구단주]여야 원내대표 첫 회동 & 미래한국당의 독자행보 전망- 박지원 의원 (민생당)◎ 4부[미국사람들]코로나19, 미국 상황 & 트럼프 대통령의 대응은?- 타일러 라쉬- 크리스 존슨- 조셉 데틀레프----------------------------------------------▶TBS 유튜브 구독 http://j.mp/MyLoveTBS▶TBS 페이스북 https://facebook.com/mylovetbs▶TBS 카카오스토리 https://story.kakao.com/ch/seoultbs▶TBS 인스타그램 https://instagram.com/seoultbstv▶TBS 트위터 https://twitter.com/seoultbstv▶TBS 홈페이지 http://tbs.seoul.kr/▶TBS 유튜브 커뮤니티 http://bit.ly/2EaWnQp"
"Gx1-gSjJ6Ms","동물병원에서 잠들어버린 핵인싸 강아지 (ft.동물농장 원장님)","2020-05-13T16:29:46Z","UCeXxAet11DPbC8pG-lBOUTQ","아리둥절 Ari the Corgi","15","20.18.05","동물병원|강아지|아리둥절","542067","9710","81","728","https://i.ytimg.com/vi/Gx1-gSjJ6Ms/default.jpg","False","False","동물병원도 안방으로 만들어버리는 아리▶웰시코기 아리 프로필성별: 공주님나이: 2016년생취미: -어려운 문제 해결 -24시간 집사 감시특징: -천재견이라 불림 (동물농장 천재코기 걔 맞음) -몸과 마음이 건강한 강아지 (전설의 분리행복견)별명: '아리'스토텔레스, 콩자반 등장래희망: 남의 집 개 (사람 조하)▶아리스타그램 ari_the_corgi   ▶비즈니스 문의 ari_corgi@sandbox.co.kr🎵Music provided by 브금대통령🎵Track : I Wanna be a Rockstar - https://youtu.be/HC-ODkmRzfc🎵Music provided by 브금대통령🎵Track : Good Mood - https://youtu.be/i4yTbgUJdbk"
"QBBEm7rFfZo","[UFC] UFC 249 프란시스 은가누 vs 로젠스트루이크 하이라이트 (05.10)","2020-05-13T08:04:18Z","UCtm_QoN2SIxwCE-59shX7Qg","SPOTV","17","20.18.05","SPOTV|스포티비","397200","2488","67","1739","https://i.ytimg.com/vi/QBBEm7rFfZo/default.jpg","False","False","UFC 249 프란시스 은가누 vs 로젠스트루이크 하이라이트"
"92nsOGmP0gg","Zombie","2020-05-12T15:51:19Z","UCFEVXX0YX4eT6tdNkXi40vg","DAY6 - Topic","10","20.18.05","DAY6|The Book of Us : The Demon|Zombie","249922","9650","143","141","https://i.ytimg.com/vi/92nsOGmP0gg/default.jpg","False","False","Provided to YouTube by JYP EntertainmentZombie · DAY6The Book of Us : The Demon℗ 2020 JYP EntertainmentReleased on: 2020-05-11Music  Publisher: JYP Publishing (KOMCA)Composer: JaeLyricist: Young KLyricist: 원필Composer: 홍지상Auto-generated by YouTube."
"yChy1KRIWAY","TWICE(트와이스) Feel Special Dance Practice Video COMPLETE Ver.","2020-05-12T15:00:04Z","UCzgxx_DM2Dcb9Y1spb9mUJA","TWICE","10","20.18.05","Feel Special|필스페셜|feel special dance video|feel special choreography|twice feel special dance video|twice dance choregraphy|twice dance video|feel special 안무|feel special 안무영상|필스페셜 안무|트와이스 필스페셜 안무|twice feel special|feel special|twice 필스페셜|트와이스 필스페셜|트와이스 feel special|feel special twice|필스페셜트와이스|필스페셜 트와이스 안무|feel special 안무 트와이스|트와이스 feel special 안무|트와이스 필스페셜 안무영상","4453474","474415","3424","30602","https://i.ytimg.com/vi/yChy1KRIWAY/default.jpg","False","False","TWICE(트와이스) Feel Special Dance Practice Video COMPLETE Ver.Spotifyhttp://open.spotify.com/album/4EG4E0Uk0HpJBgOMgXI26ziTunes/Apple Music https://music.apple.com/us/album/feel-special/1480249009TWICE Official YouTube: http://www.youtube.com/c/TWICETWICE Official Facebook: http://www.facebook.com/JYPETWICETWICE Official Twitter: http://www.twitter.com/JYPETWICETWICE Official Instagram: http://www.instagram.com/TWICETAGRAMTWICE Official Homepage: http://TWICE.jype.comTWICE Official Fan's: http://fans.jype.com/TWICEⓒ 2020 JYP Entertainment. All Rights Reserved"
"5PmvzSTTkjQ","미국에서 나온 영수증에 한국조차 깜짝 놀라버린 이유 한국 초긴장 상황 돌입, 앞으로 미국과 어떻게 되는건가","2020-05-15T11:59:49Z","UCc4OuY3PeWklqBzQ3ySi3xA","Travel Tube","25","20.18.05","미국|한국|영수증|미국반응|한국반응|선진국|해외반응|경제전망|실업률|미국실업","717234","13089","365","626","https://i.ytimg.com/vi/5PmvzSTTkjQ/default.jpg","False","False","미국의 실업문제가 앞으로 한국경제의 큰 영향을 끼칠것으로도 관측됩니다.본 채널은 연합뉴스와 콘텐츠 이용계약을 맺었으며, 연합뉴스는 본 채널의 편집방향과 무관합니다."
"giMySrma5Rs","와사비 미숫가루 먹이기ㅋㅋㅋ","2020-05-15T10:15:02Z","UCzRDCwJdqSSRwI4BgojVkIw","핫소스","22","20.18.05","핫소스|웃긴영상|예능|유머|장난|몰래카메라|보물섬|더블비|양팡|Hidden Cam|시트콤|미숫가루 몰카|와사비 몰카","334779","8159","116","1447","https://i.ytimg.com/vi/giMySrma5Rs/default.jpg","False","False","#핫소스 #웃긴영상 #예능음뫄!핫소스!와사비 미숫가루 먹이기ㅋㅋㅋ좋아요&구독&알림설정!인스타주소@apnalchangchangkimseoneung 김선응@hyoja94 송형주비즈니스 문의 - seoneunga1@naver.com"
"B_nzi46Dllg","설국열차 | 메인 예고편 | 혁명 | Netflix","2020-05-14T05:00:00Z","UCiEEF51uRAeZeCo8CJFhGWw","Netflix Korea","24","20.18.05","스릴러|넷플릭스 스릴러|넷플릭스 신작 시리즈|넷플릭스 새로운 프로그램|종말|세상의 종말|지구 종말|종말 스릴러|아포칼립스 스릴러|아포칼립스|넷플릭스 종말 스릴러|넷플릭스 아포칼립스 스릴러|넷플릭스 2020|제니퍼 코널리|제니퍼 코넬리|다비드 디그스|미키 섬너|수전 박|이도 골드버그|샘 오토|리나 홀|앨리슨 라이트|기차|열차|설국열차|혁명|SNPR1|Snowpiercer|봉준호|박찬욱|제임스 호즈|그림 맨슨|1등칸|꼬리칸|살인|계급|넷플릭스 오리지널 시리즈","317103","3068","58","843","https://i.ytimg.com/vi/B_nzi46Dllg/default.jpg","False","False","#넷플릭스 #설국열차 #Snowpiercer얼어붙은 지구, 마지막 인류를 태우고 7년 째 달리는 '설국열차'그곳에서 발생한 살인 사건모두의 생존이 걸린 거대한 비밀이 밝혀진다!《설국열차》 5월 25일, 오직 넷플릭스에서"
"f4jasuW1yMU","현재 일본에서 나온 카드 한장이 열도를 충격에 몰아넣어버린 이유, 이것때문에 국민을 대하는 한국과 일본의 국격 차이를 보여줬다","2020-05-15T08:41:01Z","UCVObSp4MlJwCsh6vtKz4PHQ","쓸모왕","25","20.18.05","일본|한국|지원금|재난지원금|일본반응|노인|양보카드|마이넘버|정은경|아베|해외반응|외신반응","422684","11624","215","1321","https://i.ytimg.com/vi/f4jasuW1yMU/default.jpg","False","False","현재 일본에서 나온 카드 한장이 열도를 충격에 빠뜨리고 있습니다.세상의 쓸모있는 지식을 전달해드리는 '쓸모왕'입니다.  영상이 도움이 되셨다면, '좋아요'와 '구독'을 부탁드립니다.  '알람'설정도 해놓으시면 제일빨리 쓸모왕 지식을 받아보실수 있습니다^^*본 채널은 연합뉴스와 콘텐츠 이용계약을 맺었으며, 연합뉴스는 본 채널의 편집방향과 무관합니다.저작권자(C)연합뉴스, 쓸모왕#일본 #한국 #지원금"
