video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"tAImZlXsd2o","뽕숭아학당 임영웅&백지영 [잊지말아요]","2020-05-20T16:50:24Z","UC3WZlO2Zl8NE1yIUgtwUtQw","임영웅","10","20.22.05","[none]","231724","27657","182","2384","https://i.ytimg.com/vi/tAImZlXsd2o/default.jpg","False","False","#백지영 #임영웅 #잊지말아요"
"xrDphFZboHM","[후기] (스포주의) 병맛듀얼 : The Last Game - 비하인드 스토리 + Q&A [주리온]","2020-05-20T09:31:08Z","UCPFJowOTFmwDbW8jdry7RJA","주리온 스튜디오","23","20.22.05","주리온|주리온TV|유희왕|유튜버|카드|게임|웃긴|병맛|오프닝|가면|마스크|동영상|DM|GX|5D'S|ZEXAL|ARC-V|VRAINS|카이바|페가수스|OCG|TCG|대원미디어|코나미|트레저헌터|카드게임|리뷰|개봉기|박스개봉|병맛일기|상황극|더빙|주약게|Q&A|큐앤에이|요리|음식|자취요리","55755","2844","25","1280","https://i.ytimg.com/vi/xrDphFZboHM/default.jpg","False","False","●현재 업로드 된 영상정보●[후기] (스포주의) 병맛듀얼 : The Last Game - 비하인드 스토리 + Q&A [주리온]#주리온 #유희왕 #후기 #병맛듀얼 #완결----------------------------------------------------※ 본 채널의 영상을 허가없이 배포/재업로드 하는 행위를 금지합니다.(원본 링크를 통해 영상을 공유하는 것은 가능)----------------------------------------------------●광고 문의메일●biz@treasurehunter.co.kr----------------------------------------------------●나의 크리에이터로서 활동하는 철칙●1) 나의 초심은 언제나하고 싶은 걸 / 하고 싶을 때하고 싶은 만큼 하는 것이다.단, 적절한 수위는 지킨다.2) 나 뿐만 아니라 다른 사람들도함께 잘 되기를 바란다.자극적인 영상을 만들기 위해불필요하게 적을 만들지 않는다.3) 나는 많이 부족하다. 겸손하라.더 많이 배우려고 노력하라.4) 창작은 나의 영역이다.강요당하지 마라.5) 구독은 시청자의 영역이다.강요하지 마라.6) 채널의 중심은 콘텐츠가 아닌내가 되어야 함을 잊지마라.7) 타인의 의견은 존중하되,나의 주관이 흔들려서는 안된다.8) 새로운 것에 도전하라.내가 하고 싶다면 즐기면서 하라."
"ITA9blptQxU","5/21(목) - 윤미향은 국민이 뽑은 분(김태년) / 문대통령 정규직 약속(김정훈) / 결식 아동에게 무한 삼겹살을(정총명) [김현정의 뉴스쇼]","2020-05-21T01:05:59Z","UC4Aa3OPkMenwTANpf0oWVRQ","CBS 김현정의 뉴스쇼","25","20.22.05","김현정|뉴스쇼","72522","1728","72","68","https://i.ytimg.com/vi/ITA9blptQxU/default.jpg","False","False","▣ 라이브 방송 안내뉴스쇼 라이브 방송 | 매주 월~금 오전 7:20~9:00댓꿀쇼 라이브 방송 | 뉴스쇼 본방송 끝나자마자 이어서 오전 9:00▣ 김현정의 뉴스쇼 유튜브 구독하기https://goo.gl/ApKab6▣ 제보 및 의견◇ 문자: #1212◇ 뉴스쇼 제보 이메일: newsshow981@gmail.com◇ 댓꿀쇼 관련 이메일: newsshow.cbs@gmail.com◇ 모바일 레인보우- 안드로이드 구글플레이: http://goo.gl/0fboZU- 애플 앱스토어: https://apple.co/2ytJKPW◇ 홈페이지: http://www.cbs.co.kr/radio/pgm/info.asp?pgm=1378&mcd=_INTRO_◇ 카카오TV: https://tv.kakao.com/channel/3238340◇ 트위터: https://twitter.com/cbsnewsshow◇ 페이스북: https://www.facebook.com/981news◇ 인스타그램: https://www.instagram.com/khj_newsshow.cbs#김현정의뉴스쇼 #훅뉴스 #탐정손수호 #댓꿀쇼"
"Gb1RibwgcQU","과나 포차","2020-05-18T03:52:10Z","UCZVD--cl8FLRn7kmSudAuBA","과나gwana","24","20.22.05","쌍갑포차|안주요리|안주","456248","23796","190","5109","https://i.ytimg.com/vi/Gb1RibwgcQU/default.jpg","False","False","포차안주 3가지를 만들었습니다. 요리법↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓========================================================육수 ========================================================소주반병 물 1.5L   바지락 200g건홍합 2술 청양고추1개 파 반개 무 200g ========================================================1.바지락은 해감합니다. 2.파는 삼등분,청양고추는 세로로 절반 , 무는 1cm정도 두께로 썰어둡니다.  3.냄비에  모든 재료를 넣고 중불에 한시간 끓입니다. 4.체에 거르고,  홍합과 바지락은 살을 발라 다져둡니다.========================================================바지락 국물 계란찜 ========================================================육수 낼때 다진 바지락육수450ml 소주 1/4병계란2개 간장반술 식초반술 소금한꼬집 새우젓국물 2술다진청양고추1술 쪽파 반컵 ========================================================1. 육수150ml ,계란2개 ,간장반술 ,소금 한꼬집 ,소주한술 을 섞고 체에 걸러 냅니다. 2. 그릇에 참기름을  고루 발라준뒤 1.을 넣고 알루미늄 호일로 뚜껑을 만들어 덮습니다.   3. 냄비에 그릇이 반쯤 잠길정도로 물을 얕게 넣고 , 2.를 넣고, 중불로 가열합니다. 4.물이 끓어오르기 시작하면 약불로 줄이고 냄비 뚜껑을 덮고 15분 가열하면 계란찜 완성입니다. 5. 팬에 기름을 1술 두르고  중약불로 다진 바지락, 다진 마늘 한술을 볶습니다. 6. 다진마늘이 익어가면 소주 1/4병 , 육수 300ml,  물150ml ,새우젓국물 2술을 넣고서 중불~센불로 끓여 줍니다. 7. 5분정도 끓인뒤 소금,후추로 간을 맞추고 불을 끕니다. 8.쪽파 반컵, 다진 청양고추 한술, 식초 반술을 넣고 섞어주면 국물완성입니다. 9. 계란찜 가장자리를 젓가락으로 살살 훑어  접시에 뒤집어 올립니다. 10.국물을 붓고, 실고추를 올리면 완성입니다.  ================================================================================================================불 돼지 강정========================================================앞다리살350g 육수 100ml땅콩 취향껏 깻잎 취향껏 다진 청양고추2개  건고추 4개 다진생강 다진마늘 1술 다진파 1컵 매운고춧가루4술 소금 1/4술 후추 카레가루 1/3술간장 3술 굴소스 2술설탕 2술케첩 1.5술 고추장 1술 물엿 4술 ========================================================1.앞다리살 350g을 한입크기로 썰어 둡니다. 2. 썰어둔 고기에 소금 1/4술  ,후추 1/3술, 생강 1/2술,카레가루  1/3술, 소주 두잔을 넣고 잘 주물러 버무린뒤 냉장고에서  30분에서 1시간정도 재워 둡니다. 2. 건고추 4술,굴소스 2술 ,간장 3술, 설탕 2술, 케첩 1.5술,  고추장 1술,  매운 고춧가루4술  물엿 4술 ,다진파 한컵 ,후추  1/2, 다진마늘 1술 ,물100 , 육수100를 팬에 넣고 중불로 끓입니다. 3. 원하는 농도가 나오면 불을 끄고 다진 청양고추 2개를 섞으면 소스 완성입니다. 4.2.에 감자전분 1 ~ 1.5컵을 넣고 버무립니다. 5.180도 기름에  두번 튀깁니다. 6. 땅콩도 튀깁니다.  7. 튀긴 돼지고기와 소스를 잘 섞어 버무립니다.8. 그릇에 7.을올리고 얇게썬 깻잎, 튀긴 땅콩, 고추기름 한술을 뿌리면 완성입니다. ===================================================================================================================북어 크림 리소토 ========================================================북어  20g 김치 50g  육수 낼때 다진 홍합 양파 반개 다진마늘 1술 홍고추 소량돌나물 소량 파슬리 소량 찬밥200g 육수 200우유 200 크림 100 모짜렐라 치즈 취향껏 치킨스톡 1술 설탕 1/4술김치국물 1술 ========================================================1. 북어를 물에 1분~2분 불립니다. 2.물에 불린 북어, 김치, 양파를 최대한 잘게 다지고,  다진 홍합, 다진마늘 1술, 김치국물 1술, 치킨스톡1술 설탕1/4술과 섞습니다.   3. 팬에 기름을 2술 두르고 2.를 넣고 중불로 볶습니다.4. 양파가 어느정도 익으면 육수200ml를 넣습니다. 5. 수분이 자작해지면 밥과 우유, 크림을 넣고 불을 중약불로 줄입니다. 6. 적당한 농도가 되면 불을 끄고 그릇에 담습니다. 7. 파슬리, 치즈, 돌나물, 홍고추를 올려주면 완성입니다. ========================================================※ 본 영상은 JTBC의 지원을 받아 제작된 컨텐츠 입니다."
"cQuz9rSVNsY","[456회 예고] ※드디어 그들이 왔다※ 트로트 TOP7의 등장~♬ 트롯맨 최종 우승은 과연? [불후의 명곡] [Immortal Songs 2] 20200518","2020-05-18T04:46:16Z","UCeLPm9yH_a_QH8n6445G-Ow","KBS Kpop","10","20.22.05","리메이크|음악예능|노래대결|전설|세대공감|가요|추억|명곡|트로트|임영웅|영탁|이찬원|정동원|장민호|김희재","321734","9347","227","1396","https://i.ytimg.com/vi/cQuz9rSVNsY/default.jpg","False","False","[456회 예고] ※드디어 그들이 왔다※ 트로트 TOP7의 등장~♬ 트롯맨 최종 우승은 과연? [불후의 명곡]"
"5GNM64ggOUg","[현장출동] 윤미향의 충격적 비밀 폭로 대방출!!!","2020-05-20T10:14:51Z","UC0M-_02RJqMlGTKUjF1WhJg","가로세로연구소","25","20.22.05","[none]","298769","29474","741","808","https://i.ytimg.com/vi/5GNM64ggOUg/default.jpg","False","False","가로세로연구소 구독 후원 방법정기구독 후원 ARS 1877-0665기업은행 655-026629-01-014 (예금주 : (주)가로세로연구소)국민은행 465101-01-273030 (예금주 : (주)가로세로연구소)농협 301-0237-9687-51 (예금주 : (주)가로세로연구소)신한은행 140-012-467674 (예금주 : (주)가로세로연구소)우리은행 1005-903-621647 (예금주 : (주)가로세로연구소)하나은행 155-910040-33004 (예금주 : (주)가로세로연구소)투네이션 기부 : https://toon.at/donate/hoverlabPaypal (해외거주자용) : https://paypal.me/hoverlabUSA Citi Bank : Account Number (9250716923), Routing Number (254070116), SWIFT Code (CITI US 33), Account Title (Hover Lab Co.), Address (14028 Marblestone Dr., Clifton, VA, USA 20124)CANADA Shinhan Bank : Account Number (700000149910), Institution Number (355), Transit Number (08101), SWIFT Code (SHBKCATTXXX), Account Title (Hover Lab Co.), Address (14028 Marblestone Dr., Clifton, VA, USA 20124)홈페이지 가입 : http://www.hoverlab2018.com유튜브 멤버십 가입: https://www.youtube.com/channel/UC0M-_02RJqMlGTKUjF1WhJg/join"
"Q_vGcM5gvds","외계인들의 지구 신조어 테스트!!!ㅋㅋㅋ(흔한남매)","2020-05-20T06:00:07Z","UCU8uafr_iROxRVI6c23Q_bA","흔한남매","24","20.22.05","웃찾사|웃찾사흔한남매|흔한남매|현실남매|공감|개그|개그맨|한으뜸|장다운|에이미|으뜸|시트콤|코미디|신조어테스트|흔한남매 신조어테스트|흔한테스트|흔한남매 오해요|흔한남매 방탈출|흔한남매 먹방|흔한남매 무서운이야기|흔한나맴 게임|흔한남매 브롤스타즈|흔한남매 로블록스|흔한남매 마크|흔한남매 웃음|흔한남매 동물의섬|꿀잼","507656","13935","434","5427","https://i.ytimg.com/vi/Q_vGcM5gvds/default.jpg","False","False","다음엔 어떤 테스트를 해볼까요? 많은 댓글 부탁드려요~!!^^냐핫-------------------------------------------------------------안녕하세요~ 코미디 크리에이터웃찾사 '흔한남매' 팀에 SBS 개그맨 한으뜸, 장다운입니다.코미디를 좋아해서 만들게 된 채널이구요~흔한남매 뿐만 아니라 새로운 개그 코너도 이 채널에 선보이려고 합니다~!!개그 뿐만 아니라 시트콤, 먹방, 만들기, 실험, 일상, 커플(실제 커플입니다.ㅋㅋ)등다양한 영상들도 기대해주세요~흔한남매 채널을 구독하시면~  재미+상큼+병맛+발랄한 영상으로 보답하겠습니다~구독~꾸우우우욱~~ 눌러쥬시고 예뿌게 봐쥬세효~~~냐핫!! *비지니스 문의: nyaha52@naver.com*흔한 남매의 일상이 궁금하다면?? (흔한일상): https://www.youtube.com/channel/UCy-N...*흔한남매 공식 인스타 : https://www.instagram.com/nyaha_official*흔한남매 틱톡ID: nya_ha"
"a35sCUH4UBQ","KIM WOO SEOK (김우석) ‘적월 (赤月) (Red Moon)’ Teaser Ⅰ","2020-05-19T15:00:00Z","UC36pAgTYO6M-xFXVhp5paPA","TOP MEDIA","10","20.22.05","김우석|KIMWOOSEOK|1ST DESIRE GREED|적월|赤月|Red Moon|티저|Teaser|SOLO|솔로|SOLO ALBUM|솔로 앨범","140756","30578","114","1695","https://i.ytimg.com/vi/a35sCUH4UBQ/default.jpg","False","False","KIM WOO SEOK (김우석) ‘적월 (赤月) (Red Moon)’ Teaser ⅠKIM WOO SEOK (김우석) SOLO ALBUM '1ST DESIRE [GREED]' TITLE '적월 (赤月) (Red Moon)’ Teaser Ⅰ김우석 Official instagram | http://instagram.com/woo.ddadda김우석 Official witter | https://twitter.com/KWS_official_"
"7ST1Yjot1qY","Lee Min-ho, Kim Go-eun, Woo Do-hwan, Jung Eun-chae, and Kim Kyung-nam play Jenga [ENG SUB]","2020-05-21T01:00:13Z","UCpiCK8c6PBktcxq7Az_t4RQ","The Swoon","24","20.22.05","netflix|korean drama|the swoon|ซีรี่ส์เกาหลี|韓劇|韓国ドラマ|netflix korean drama|netflix k drama|netflix 韓劇|넷플릭스|film korea|kdrama|korean drama eng sub|the king|the king eternal monarch|lee min ho|lee min ho drama|kim go eun|더 킹|the king korean drama|더 킹: 영원의 군주|이민호|김고은|the king：永遠的君主|ザ･キング：遥かなる王|จอมราชันบัลลังก์อมตะ|ลีมินโฮ|イ・ミンホ|李敏鎬|คิมโกอึน|キム・ゴウン|金高銀|วูโดฮวัน|ウ・ドフアン|禹棹奐|จองอึนแช|ジョン・ウンチェ|鄭恩彩|คิมคยองนัม|キム・キョンナム|金景南|woo do-hwan|jung eun-chae|kim kyung-nam","633136","49962","193","2866","https://i.ytimg.com/vi/7ST1Yjot1qY/default.jpg","False","False","Time to see who’s the true king of Jenga as THE KING: ETERNAL MONARCH stars Lee Min-ho, Kim Go-eun, Woo Do-hwan, Jung Eun-chae, and Kim Kyung-nam give their all for the game. They have their eyes peeled for special Jenga blocks in this upgraded version with new rules, and no one is escaping the missions—bring on the aegyo, TMI, and royal declarations!Subscribe to The Swoon: https://bit.ly/2IiIXqVWatch The King: Eternal Monarch on Netflix: https://www.netflix.com/title/81260283ABOUT THE SWOONWelcome to The Swoon, your all-access pass behind the scenes of your favorite Korean and Asian dramas. Get up close and personal with the stars. Tell us what you love to watch, what endings made you want to tear your hair out, and what keeps you coming back for more, ever optimistic that the next one will be The One.For the fans.Powered by Netflix.All biases welcome.*Shows featured might not be available in all markets."
"_YOzIq8X3JY","ONDO VLOG) 자취생 요리&베이킹 모음 영상 3","2020-05-21T02:00:06Z","UCSn90DAxCF3yRs6mFK0-8TA","ondo온도","22","20.22.05","브이로그|요리|자취생|자취생요리|마약계랸|부침개|부추전|샌드위치|일상|비빔국수|호떡|떡볶이|라볶이","118216","7822","382","0","https://i.ytimg.com/vi/_YOzIq8X3JY/default.jpg","True","False","instagram :on_do__비지니스 이메일:on_do__@sandboxnetwork.net개인 이메일:on_do__@naver.com"
"bOGh5own4V8","[장삐쭈 초 단편선] 데이트","2020-05-20T07:36:26Z","UChbE5OZQ6dRHECsX0tEPEZQ","장삐쭈","23","20.22.05","장삐쭈|삐쭈|ㅋㅋㅋ|삐쮸|장삐쮸|병맛더빙|더빙|웃긴동영상|꿀잼|신병|초병|장삐쭈 단편선|단편선|창작애니|볼만한 애니|재밌는애니|웃긴애니|볼만한애니|애니추천|만화추천|장비주|초단편선|동창|동창회|소주|술|먹고죽자|죽는다|데이트|연인|장난|교도소|감방","722641","20780","1324","6642","https://i.ytimg.com/vi/bOGh5own4V8/default.jpg","False","False","스튜디오 장삐쭈장삐쭈, 정영준, 안류천, 포포, 윤성원, 허혜원, 정대준"
"_bOjnKlIK9U","[현장출동] 민경욱 입수한 증거 공개합니다! (중국공산당)","2020-05-21T05:14:57Z","UC0M-_02RJqMlGTKUjF1WhJg","가로세로연구소","25","20.22.05","[none]","178431","24302","387","928","https://i.ytimg.com/vi/_bOjnKlIK9U/default.jpg","False","False","가로세로연구소 구독 후원 방법정기구독 후원 ARS 1877-0665기업은행 655-026629-01-014 (예금주 : (주)가로세로연구소)국민은행 465101-01-273030 (예금주 : (주)가로세로연구소)농협 301-0237-9687-51 (예금주 : (주)가로세로연구소)신한은행 140-012-467674 (예금주 : (주)가로세로연구소)우리은행 1005-903-621647 (예금주 : (주)가로세로연구소)하나은행 155-910040-33004 (예금주 : (주)가로세로연구소)투네이션 기부 : https://toon.at/donate/hoverlabPaypal (해외거주자용) : https://paypal.me/hoverlabUSA Citi Bank : Account Number (9250716923), Routing Number (254070116), SWIFT Code (CITI US 33), Account Title (Hover Lab Co.), Address (14028 Marblestone Dr., Clifton, VA, USA 20124)CANADA Shinhan Bank : Account Number (700000149910), Institution Number (355), Transit Number (08101), SWIFT Code (SHBKCATTXXX), Account Title (Hover Lab Co.), Address (14028 Marblestone Dr., Clifton, VA, USA 20124)홈페이지 가입 : http://www.hoverlab2018.com유튜브 멤버십 가입: https://www.youtube.com/channel/UC0M-_02RJqMlGTKUjF1WhJg/join"
"AX9OS2LKeCQ","짐승 X끼가 그린 동물의 숲","2020-05-19T05:33:06Z","UCFqvKeEMGrJfJPEOafy1v4Q","레바스튜디오","24","20.22.05","레바|레자바지|스트리머|트위치|레바툰|이승권|레바하이라이트|던전속사정|꽃게소녀","419512","9536","455","2583","https://i.ytimg.com/vi/AX9OS2LKeCQ/default.jpg","False","False","타스트리머 방송에서는 예의를 지켜주시기 바랍니다!--------레바의 트위치채널 : https://www.twitch.tv/mister903레바툰 보러가기 : https://www.lezhin.com/ko/comic/revatoon레바의 팬카페 : https://cafe.naver.com/19920709reva--------Track: Axollo - Burn It [NCS Release]Music provided by NoCopyrightSounds.Watch: https://youtu.be/0ApCDO_WquIFree Download / Stream: http://ncs.io/BurnItYO#레바 #던전_속_사정 #동물의숲"
"fqgnYmXnqvI","【안지영】슬의부터 그남기, 쀼의세계까지 섭렵한 집순이🏡 달달쟁이 안지영 토크 모음.ZIP  Bolbbalgan4 - Ahn Ji-Young  | 라디오스타 | TVPP","2020-05-18T15:00:22Z","UC1cWTErb7vw_UmmuB0dYgsQ","TV-People","24","20.22.05","MBC|people|TVPP|celeb|song|music|television|drama|entertainment|variety|show|actor|actress|배우|드라마|연기|예능|쇼|코미디|개그|가수|노래|KPOP|K-pop","287115","2715","84","514","https://i.ytimg.com/vi/fqgnYmXnqvI/default.jpg","False","False","#안지영 #볼빨간사춘기 #라디오스타 #TVPP"
"fRaI4ePclAw","남친이 내 친구를 좋아한다 [소녀의 세계] EP.08","2020-05-20T10:00:12Z","UCLQ_lTDcNOj7VzNeW0kZ17w","tvN D STORY","24","20.22.05","소녀의세계|아린|황보름별|김도아|도아|한채경|려운|권현빈|viini|현빈|jbj|오마이걸|ohmygirl|xx|일진에게찍혔을때|일진|모랑지|소세|arin|doa|fanatics|파나틱스|kim doa|보름별|플리|엑스엑스|또한번엔딩|일찍1|일찍2|일찍|웹툰|방학|고1|고2|중1|중2|여고생|브이로그|여돌|개학|고등학교|친구|우정|연애|사랑|왕다|뽀뽀|비니|축제|체육대회|남자|남친|여친|옴걸|부부의세계|플레이리스트|콬tv|딩고|살짝설렜어|아는형님오마이걸|오마이걸아는형님|오마이걸살짝설렜어|에이프릴|에이프릴라라리라라","703169","23440","352","4870","https://i.ytimg.com/vi/fRaI4ePclAw/default.jpg","False","False","09:38 유진혁 사.빠.죄 모먼트유나리 이렇게 헤어지면 안돼😭✨열일곱, 이상한 친구들이 생겼다✨🐰소녀의 세계🌱매주 수/금 7시 네이버 브이앱 선공개🎀매주 수/금 7시 tvN D STORY 유튜브 본방사수🧸🙌소세의 더 많은 소식이 궁금하다면?🙌🧸인스타그램 @tvn_digital 🧸🌱네이버웹툰에서 원작 웹툰보기🌱https://webtoons.naver.com/girlsworld08"
"UaElJcQadPE","[후공개] 비가 절대 포기 못 하는 것들! (feat.화려한 조명)","2020-05-16T10:48:42Z","UCx6jsZ02B4K3SECUrkgPyzg","놀면 뭐하니?","24","20.22.05","유재석|김태호|무한도전|유플래시|유산슬|뽕포유|라섹|유르페우스|놀면 뭐하니|놀뭐|무도","2668992","46394","835","9170","https://i.ytimg.com/vi/UaElJcQadPE/default.jpg","False","False","비를 담기엔 놀면 뭐하니?가, 아니 대한민국이 너무 작다!방송에서 다 풀지 못한 이야기 시청자들을 위해 아낌없이 공개합니다![놀면 뭐하니?] 토요일 저녁 6시 30분 방송!"
"Z2IPlLYHnf4","더러워! 하면 스스로 목욕하러 들어가는 강아지 (포메 자진 입수)","2020-05-20T09:00:15Z","UC3PSZivQbIegrfavj4fmgQQ","[THE SOY]루퐁이네","15","20.22.05","포메곰돌이컷|강아지새끼|폼피츠|강아지짖는소리|ポメラニアン|博美犬|Pomeranian|강아지유튜버|강아지유튜브|더소이|포메|pom|퐁키|루디|강아지미용|포메미용|화이트포메|멍멍이|반려견|펫|PET|DOG|강아지애교|강아지훈련|개린이|웃긴강아지|포메리안|포메라이안|pomeranianpuppy|댕튜버|강아지목욕|씻을까","239685","11009","127","888","https://i.ytimg.com/vi/Z2IPlLYHnf4/default.jpg","False","False","안녕하세요쌈바요정 루디씨와 옭옭쟁이 퐁키의 유튜브채널입니다.루디 RUDY (female) 2015년3월10일생 3.8kg퐁키 PONGKI (female) 2015년5월28일생 1.6kg-----입양, 분양은 신중히 결정해 주세요.반려견과 함께 산다는 것은 평생 아기를 키우는 것과 같아요나이가 들면 아플 수 있어요보호자와 교감하며 조건없는 사랑을 주는 생명입니다.책임감을 가져주세요.-----비지니스 문의:thesoy@sandbox.co.kr분양, 교육, 자연식, 질병 및 개인적인 문의 받지 않습니다.구독하기-https://www.youtube.com/channel/UC3PSZivQbIegrfavj4fmgQQ더소이 - https://smartstore.naver.com/thesoy인스타그램- https://www.instagram.com/thesoy_yoonso/페이스북- https://www.facebook.com/thesoythesoythesoy-----------------------------Thanks to, Mark DiAngeloFrom: http://soundbible.com/2067-Blop.htmlDistributor: 저작권 걱정없는 유튜브용 음원 & 무료 효과음 서비스 ‘뮤팟’ https://www.mewpot.com각국어 번역 자막 제작 : 컨텐츠 제작의 마무리는 컨텐츠플라이! 글로벌 진출을 위한 최고의 파트너, CONTENTSFLY에서 제작되었습니다. https://www.contentsfly.com-----------------------------"
"ecgreGfzP3Q","우리 구독자 건들지마라 형 싸움 잘한다","2020-05-21T09:30:12Z","UCyCL5k8P1iUOc1EymhhMW1A","더블비","23","20.22.05","더블비|악플|우짱|악플러|댓글","288157","17341","268","9446","https://i.ytimg.com/vi/ecgreGfzP3Q/default.jpg","False","False","#English #Facebook #Youtube우리 구독자 건들지마라 형 싸움 잘한다 광고,협찬 문의    mingyu3@naver.com 인스타그램    장명준 mang_jun_                        박민규  mingggiiikiiii더블비 페이스북 https://www.facebook.com/officialdoub..."
"9tbxjWylHKA","드디어 밝혀진 정의연 연봉, 회계분석 해보니 사라진 돈 10억 이상","2020-05-20T03:32:50Z","UCgINNcFYVniXu_f8_1aOsTg","뉴스닷","25","20.22.05","뉴스닷","133939","5216","235","1213","https://i.ytimg.com/vi/9tbxjWylHKA/default.jpg","False","False","이메일 : newsdot724@naver.com(사연/칼럼/뉴스제보-url 첨부)멤버십 : https://www.youtube.com/channel/UCgINNcFYVniXu_f8_1aOsTg/join좋아요와 구독 부탁드립니다.공유는 가능, 재업로드는 불가 합니다"
"_49F2Y9ewYw","[관종의 삶 71화] 우울증을 앓고 있는 전신문신녀 가격만 5,000만원","2020-05-18T11:08:36Z","UCIs6AoWiNrN3P7fQqsxNncA","최홍철","1","20.22.05","최홍철|김은빈|관종의삶|김재석|전신문신|우울증","825259","7202","581","296","https://i.ytimg.com/vi/_49F2Y9ewYw/default.jpg","False","False","ssyensi2@naver.com관종의 삶 출연 및 제보광고 비지니스 문의"
"iWwZxfcDGDQ","《부부의 세계》 준영이가 지선우를 떠난 진짜 이유 (결말 완전 분석)","2020-05-17T07:15:03Z","UCiiC3grOarOVIg5LZgXJnWw","민호타우르스","1","20.22.05","리뷰|부부의 세계|김희애|원작|드라마|jtbc|박해준|지선우|이태오|여다경|예고편|김윤기|준영이|결말|예상|마지막화|16화|해석","714168","7304","402","1099","https://i.ytimg.com/vi/iWwZxfcDGDQ/default.jpg","False","False","부부의 세계 마지막회 16화. 준영이가 떠난 이유와 결말 분석 영상입니다.#부부의세계 #지선우 #이태오"
"Zex-v3g1Xmo","불고기 굽는 소리 들리냐? 한입 하고가라","2020-05-20T11:09:43Z","UCu9BCtGIEr73LXZsKmoujKw","보겸 BK","24","20.22.05","보겸|bokyem|ASMR|한식|일식|중식|양식|요리|맛집|먹방|Mukbang|Eatingshow|미슐랭|벽제갈비|삼원가든|불고기","654518","17519","341","5332","https://i.ytimg.com/vi/Zex-v3g1Xmo/default.jpg","False","False","보슐랭가이드 24회보겸TV 유튜브 구독하기 :: https://goo.gl/08r0gG보겸TV의 달달한 영상을 바로바로 시청하시려면 구독은 필수!보겸의 배틀그라운드 영상 모음 :: https://goo.gl/HE4cFd보겸의 오버워치 영상 모음 :: https://goo.gl/tSbgv0보겸의 롤 하이라이트 모음 :: http://goo.gl/It3CHa보겸의 보슐랭가이드/먹방 모음 :: https://goo.gl/em8WLQ보겸의 착불택배 개봉기 모음 :: https://goo.gl/o5nTzd보겸의 원피스 대백과사전 모음 ::  http://goo.gl/Psk9Uq보겸의 클래시로얄 모음 :: https://goo.gl/7wFF3D보겸이 아프리카TV 방송국 :: http://afreeca.com/bokyem123보겸이 인스타그램 :: https://www.instagram.com/great_bk보겸이 페이스북  :: https://www.facebook.com/gbk123456다양한 콘텐츠로 여러분을 찾아 뵙겠습니다!광고&섭외 문의는 bokyem123@naver.com로 문의주세요."
"HAq32aXBtWk","힘을 숨긴 범생이와 여고생을 괴롭힌 10대들의 최후(역대급 신기록)","2020-05-20T12:43:03Z","UCVE-zq_yK_InhsVaJPQEttw","캡틴라미[captain ramy]","1","20.22.05","영화리뷰|영화추천|영화소개|캡틴라미|결말포함|한국영화|청소년영화|10대영화|10대|짱|고딩영화|영화짱","35454","550","29","104","https://i.ytimg.com/vi/HAq32aXBtWk/default.jpg","False","False","'구독과 좋아요'는 땡큐![캡틴라미 인스타그램]https://www.instagram.com/captainramy/[캡틴라미 멤버십 가입]https://bit.ly/2STNne8[iOS 사용자를 위한 링크]https://www.youtube.com/channel/UCVE-zq_yK_InhsVaJPQEttw/join[비지니스 메일]zyacard@naver.com'구독'옆에 '종'모양을 눌러 '전체 알림'으로 설정하면 좋습니다.#캡틴라미 #영화소개 #영화리뷰한국 영화: 짱(2018)10대 일진과 힘을 숨긴 범생이 이야기본 영화는 2018년 11월18일 디지털 최초 개봉으로 알려져 있다.영화를 끝까지 보고나면 '나도 감독이나 해볼까?'하는 꿈이 생긴다.[영화 구매]https://serieson.naver.com/tvstore/detail.nhn?mcode=179689채널은 분리되어 운영됩니다.★영화 채널: https://bit.ly/2nYbzdm★게임 채널: https://bit.ly/2CD3pzd★엔딩 곡: Heart break - Vibe tracks"
"m69OLnERjKI","BAEKHYUN 백현 'Delight' Mood Sampler #Sweet Ver.","2020-05-18T15:00:22Z","UCzCedBCSSltI1TFd3bKyN6g","EXO","10","20.22.05","백현|baekhyun|캔디|candy|엑소|exo|kpop|pop","606475","158827","333","5284","https://i.ytimg.com/vi/m69OLnERjKI/default.jpg","False","False","BAEKHYUN's 2nd Mini Album Delight will be released on May 25, 6PM (KST).BAEKHYUN Officialhttp://baekhyun.smtown.comhttp://www.youtube.com/baekhyunhttp://www.youtube.com/weareoneEXOhttp://www.facebook.com/weareoneEXOhttp://www.instagram.com/weareone.exohttp://twitter.com/weareoneEXO#백현 #Candy #DelightBAEKHYUN 백현 'Delight' Mood Sampler #Sweet Ver. ℗ SM ENTERTAINMENT"
